"file","series","year","severity","check","detail"
"europe/spai046.rwl",NA,NA,"informational","ID fills all 8 columns","35 ID(s) run up against the year field, e.g. 'E160701A'"
"europe/spai047.rwl",NA,NA,"informational","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. 'E420301A'"
"europe/spai048.rwl",NA,NA,"informational","ID fills all 8 columns","17 ID(s) run up against the year field, e.g. 'E420201A'"
"europe/spai049.rwl",NA,NA,"informational","ID fills all 8 columns","27 ID(s) run up against the year field, e.g. 'E090301A'"
"europe/spai050.rwl",NA,NA,"informational","ID fills all 8 columns","8 ID(s) run up against the year field, e.g. 'E420101A'"
"europe/spai051.rwl",NA,NA,"informational","ID fills all 8 columns","29 ID(s) run up against the year field, e.g. 'E250101A'"
"europe/spai052.rwl",NA,NA,"informational","ID fills all 8 columns","25 ID(s) run up against the year field, e.g. 'E090101A'"
"europe/spai054.rwl",NA,NA,"informational","ID fills all 8 columns","4 ID(s) run up against the year field, e.g. 'RSC19AMT'"
"europe/spai055.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'N0101BMM'"
"europe/spai060.rwl",NA,NA,"informational","ID fills all 8 columns","23 ID(s) run up against the year field, e.g. '1SE016NE'"
"europe/spai061.rwl",NA,NA,"informational","ID fills all 8 columns","52 ID(s) run up against the year field, e.g. '2SE063NE'"
"europe/spai062.rwl",NA,NA,"informational","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. '3SE144NE'"
"europe/spai063.rwl",NA,NA,"informational","ID fills all 8 columns","29 ID(s) run up against the year field, e.g. '4SO205NO'"
"europe/spai064.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'PF01NWXX'"
"europe/spai065.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'AF02EEXX'"
"europe/spai066.rwl",NA,NA,"informational","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. 'NF01NEXX'"
"europe/spai067.rwl",NA,NA,"informational","ID fills all 8 columns","54 ID(s) run up against the year field, e.g. 'UF01EEXX'"
"europe/spai078.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'PNAL01R1'"
"europe/spai079.rwl",NA,NA,"informational","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. 'PNFI01R2'"
"europe/spai080.rwl",NA,NA,"informational","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. '3PNMG081'"
"europe/spai081.rwl",NA,NA,"informational","ID fills all 8 columns","32 ID(s) run up against the year field, e.g. 'PNMA011R'"
"europe/spai082.rwl",NA,NA,"informational","ID fills all 8 columns","68 ID(s) run up against the year field, e.g. 'Es1Pn01a'"
"europe/spai083.rwl",NA,NA,"informational","ID fills all 8 columns","32 ID(s) run up against the year field, e.g. 'Es2Ps02a'"
"europe/spai084.rwl",NA,NA,"informational","ID fills all 8 columns","56 ID(s) run up against the year field, e.g. 'Es3Pu02a'"
"europe/svk003.rwl",NA,NA,"informational","ID fills all 8 columns","18 ID(s) run up against the year field, e.g. 'bstnl01z'"
"europe/svk004.rwl",NA,NA,"informational","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. 'bstnp03z'"
"europe/svk005.rwl",NA,NA,"informational","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. 'bstta01z'"
"europe/svk007.rwl",NA,NA,"informational","ID fills all 8 columns","4 ID(s) run up against the year field, e.g. 'chp029ab'"
"europe/svk008.rwl",NA,NA,"informational","ID fills all 8 columns","42 ID(s) run up against the year field, e.g. 'SRHRS001'"
"europe/svk009.rwl",NA,NA,"informational","ID fills all 8 columns","60 ID(s) run up against the year field, e.g. 'VTJAV001'"
"europe/svk013.rwl",NA,NA,"informational","ID fills all 8 columns","48 ID(s) run up against the year field, e.g. 'VFSMR001'"
"europe/svk015.rwl",NA,NA,"informational","ID fills all 8 columns","45 ID(s) run up against the year field, e.g. 'VFTMA001'"
"europe/svk017.rwl",NA,NA,"informational","ID fills all 8 columns","100 ID(s) run up against the year field, e.g. 'KOT0101a'"
"europe/svk017x.rwl",NA,NA,"informational","ID fills all 8 columns","50 ID(s) run up against the year field, e.g. 'KOT0102A'"
"europe/svk019.rwl",NA,NA,"informational","ID fills all 8 columns","81 ID(s) run up against the year field, e.g. 'KOT0201A'"
"europe/svk019x.rwl",NA,NA,"informational","ID fills all 8 columns","51 ID(s) run up against the year field, e.g. 'KOT0202B'"
"europe/svk021.rwl",NA,NA,"informational","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'KST0401A'"
"europe/svk021x.rwl",NA,NA,"informational","ID fills all 8 columns","45 ID(s) run up against the year field, e.g. 'KST0401a'"
"europe/svk023.rwl",NA,NA,"informational","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'KST0802a'"
"europe/svk023x.rwl",NA,NA,"informational","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'KST0802a'"
"europe/swe348.rwl",NA,NA,"informational","ID fills all 8 columns","70 ID(s) run up against the year field, e.g. 'ESA1001a'"
"europe/swe349.rwl",NA,NA,"informational","ID fills all 8 columns","72 ID(s) run up against the year field, e.g. 'ESA2101a'"
"europe/swe350.rwl",NA,NA,"informational","ID fills all 8 columns","70 ID(s) run up against the year field, e.g. 'ESA3301a'"
"europe/swe351.rwl",NA,NA,"informational","ID fills all 8 columns","67 ID(s) run up against the year field, e.g. 'ESA4401a'"
"europe/swe352.rwl",NA,NA,"informational","ID fills all 8 columns","48 ID(s) run up against the year field, e.g. 'ESA5501a'"
"europe/swe353.rwl",NA,NA,"informational","ID fills all 8 columns","67 ID(s) run up against the year field, e.g. 'ESK0201a'"
"europe/swe354.rwl",NA,NA,"informational","ID fills all 8 columns","98 ID(s) run up against the year field, e.g. 'ESO0101a'"
"europe/swe355.rwl",NA,NA,"informational","ID fills all 8 columns","95 ID(s) run up against the year field, e.g. 'ESO0201a'"
"europe/swe356.rwl",NA,NA,"informational","ID fills all 8 columns","98 ID(s) run up against the year field, e.g. 'ESP0101a'"
"europe/swe357.rwl",NA,NA,"informational","ID fills all 8 columns","104 ID(s) run up against the year field, e.g. 'ESP0201a'"
"europe/swe358.rwl",NA,NA,"informational","ID fills all 8 columns","62 ID(s) run up against the year field, e.g. 'ESS0201a'"
"europe/swe359.rwl",NA,NA,"informational","ID fills all 8 columns","80 ID(s) run up against the year field, e.g. 'KSJ0101A'"
"europe/swe360.rwl",NA,NA,"informational","ID fills all 8 columns","65 ID(s) run up against the year field, e.g. 'KSJ0201A'"
"europe/swe361.rwl",NA,NA,"informational","ID fills all 8 columns","92 ID(s) run up against the year field, e.g. 'KSS0101A'"
"europe/swe362.rwl",NA,NA,"informational","ID fills all 8 columns","83 ID(s) run up against the year field, e.g. 'KSS0201A'"
"europe/swed018.rwl",NA,NA,"informational","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'MFC0001B'"
"europe/swed310.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'BT9901A1'"
"europe/swed312.rwl",NA,NA,"informational","ID fills all 8 columns","43 ID(s) run up against the year field, e.g. '03blb11a'"
"europe/swed314.rwl",NA,NA,"informational","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'AMWE0019'"
"europe/swed315.rwl",NA,NA,"informational","ID fills all 8 columns","23 ID(s) run up against the year field, e.g. 'HEBP0019'"
"europe/swed316.rwl",NA,NA,"informational","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'BMBP0019'"
"europe/swed317.rwl",NA,NA,"informational","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'TMBP0019'"
"europe/swed318.rwl",NA,NA,"informational","ID fills all 8 columns","17 ID(s) run up against the year field, e.g. 'JAOP0029'"
"europe/swed319.rwl",NA,NA,"informational","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'AJMP0031'"
"europe/swed320.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'HBHT0039'"
"europe/swed321.rwl",NA,NA,"informational","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. 'GHHT0029'"
"europe/swed322.rwl",NA,NA,"informational","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'OVDP0019'"
"europe/swed323.rwl",NA,NA,"informational","ID fills all 8 columns","17 ID(s) run up against the year field, e.g. 'BBHT0019'"
"europe/swed324.rwl",NA,NA,"informational","ID fills all 8 columns","36 ID(s) run up against the year field, e.g. 'SBHT0029'"
"europe/swed325.rwl",NA,NA,"informational","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. 'TANT0019'"
"europe/swed326.rwl",NA,NA,"informational","ID fills all 8 columns","38 ID(s) run up against the year field, e.g. 'HAND0039'"
"europe/swed327.rwl",NA,NA,"informational","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'NHPN0019'"
"europe/swed328.rwl",NA,NA,"informational","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. 'ARSJO911'"
"europe/swed330.rwl",NA,NA,"informational","ID fills all 8 columns","9 ID(s) run up against the year field, e.g. '1194101a'"
"europe/swed330.rwl",NA,NA,"informational","trailing text in field 11","965 line(s) carry text in cols 73-78, e.g. 'gap'"
"europe/swed330x.rwl",NA,NA,"informational","ID fills all 8 columns","9 ID(s) run up against the year field, e.g. '1194101a'"
"europe/swed330x.rwl",NA,NA,"informational","trailing text in field 11","965 line(s) carry text in cols 73-78, e.g. 'gap'"
"europe/swed331.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. '119523bb'"
"europe/swed331.rwl",NA,NA,"informational","trailing text in field 11","641 line(s) carry text in cols 73-78, e.g. 'gap'"
"europe/swed331x.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. '119523bb'"
"europe/swed331x.rwl",NA,NA,"informational","trailing text in field 11","641 line(s) carry text in cols 73-78, e.g. 'gap'"
"europe/swed332.rwl",NA,NA,"informational","ID fills all 8 columns","5 ID(s) run up against the year field, e.g. '1200111a'"
"europe/swed332.rwl",NA,NA,"informational","trailing text in field 11","756 line(s) carry text in cols 73-78, e.g. 'gap'"
"europe/swed332x.rwl",NA,NA,"informational","ID fills all 8 columns","5 ID(s) run up against the year field, e.g. '1200111a'"
"europe/swed332x.rwl",NA,NA,"informational","trailing text in field 11","756 line(s) carry text in cols 73-78, e.g. 'gap'"
"europe/swed333.rwl",NA,NA,"informational","ID fills all 8 columns","3 ID(s) run up against the year field, e.g. '1201110a'"
"europe/swed333.rwl",NA,NA,"informational","trailing text in field 11","373 line(s) carry text in cols 73-78, e.g. 'gap'"
"europe/swed333x.rwl",NA,NA,"informational","ID fills all 8 columns","3 ID(s) run up against the year field, e.g. '1201110a'"
"europe/swed333x.rwl",NA,NA,"informational","trailing text in field 11","373 line(s) carry text in cols 73-78, e.g. 'gap'"
"europe/swed335.rwl",NA,NA,"informational","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. '18A2414_'"
"europe/swed336.rwl",NA,NA,"informational","ID fills all 8 columns","35 ID(s) run up against the year field, e.g. '18A1526b'"
"europe/swed339.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'Hgs101b2'"
"europe/swed340.rwl",NA,NA,"informational","ID fills all 8 columns","86 ID(s) run up against the year field, e.g. 'ESJ0104A'"
"europe/swed341.rwl",NA,NA,"informational","ID fills all 8 columns","126 ID(s) run up against the year field, e.g. 'ESJ0224A'"
"europe/swed342.rwl",NA,NA,"informational","ID fills all 8 columns","68 ID(s) run up against the year field, e.g. 'ESK0136b'"
"europe/swed343.rwl",NA,NA,"informational","ID fills all 8 columns","60 ID(s) run up against the year field, e.g. 'ESK0301a'"
"europe/swed344.rwl",NA,NA,"informational","ID fills all 8 columns","69 ID(s) run up against the year field, e.g. 'ESS0101a'"
"europe/swed345.rwl",NA,NA,"informational","ID fills all 8 columns","58 ID(s) run up against the year field, e.g. 'ESS0302a'"
"europe/swed346.rwl",NA,NA,"informational","ID fills all 8 columns","5 ID(s) run up against the year field, e.g. 'KLBM03ta'"
"europe/swit157x.rwl",NA,NA,"informational","trailing text in field 11","1 line(s) carry text in cols 73-78, e.g. '\'"
"europe/swit179.rwl",NA,NA,"informational","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. 'DS.L02.2'"
"europe/swit187.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'GES02GL2'"
"europe/swit188.rwl",NA,NA,"informational","ID fills all 8 columns","5 ID(s) run up against the year field, e.g. 'WS05LR11'"
"europe/swit189.rwl",NA,NA,"informational","ID fills all 8 columns","3 ID(s) run up against the year field, e.g. 'GEB515Lb'"
"europe/swit191.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'PL.A54.2'"
"europe/swit195.rwl",NA,NA,"informational","ID fills all 8 columns","5 ID(s) run up against the year field, e.g. 'DAECHAL1'"
"europe/swit196.rwl",NA,NA,"informational","ID fills all 8 columns","7 ID(s) run up against the year field, e.g. 'DAEALCH2'"
"europe/swit197.rwl",NA,NA,"informational","ID fills all 8 columns","9 ID(s) run up against the year field, e.g. 'DAEALCH3'"
"europe/swit198.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'DAEBOECH'"
"europe/swit199.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'AB0211ON'"
"europe/swit200.rwl",NA,NA,"informational","ID fills all 8 columns","105 ID(s) run up against the year field, e.g. 'AB0160ON'"
"europe/swit204.rwl",NA,NA,"informational","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'BUT0596K'"
"europe/swit205.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'BUT0235N'"
"europe/swit206.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'BAD10A00'"
"europe/swit208.rwl",NA,NA,"informational","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'CEREI001'"
"europe/swit210.rwl",NA,NA,"informational","ID fills all 8 columns","65 ID(s) run up against the year field, e.g. 'BR451004'"
"europe/swit211.rwl",NA,NA,"informational","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. 'B21139Xm'"
"europe/swit212.rwl",NA,NA,"informational","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'B200065M'"
"europe/swit213.rwl",NA,NA,"informational","ID fills all 8 columns","13 ID(s) run up against the year field, e.g. 'BONF1001'"
"europe/swit216.rwl",NA,NA,"informational","ID fills all 8 columns","18 ID(s) run up against the year field, e.g. 'BN80058G'"
"europe/swit217.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'BN70131G'"
"europe/swit218.rwl",NA,NA,"informational","ID fills all 8 columns","121 ID(s) run up against the year field, e.g. 'BY000811'"
"europe/swit219.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'CEL111a1'"
"europe/swit224.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'cod0057x'"
"europe/swit225.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'cod0074x'"
"europe/swit226.rwl",NA,NA,"informational","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'coc0057l'"
"europe/swit227.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'cod0059x'"
"europe/swit228.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. 'coc0077l'"
"europe/swit229.rwl",NA,NA,"informational","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'CREF0311'"
"europe/swit230.rwl",NA,NA,"informational","ID fills all 8 columns","5 ID(s) run up against the year field, e.g. 'KTMF06B1'"
"europe/swit232.rwl",NA,NA,"informational","ID fills all 8 columns","6 ID(s) run up against the year field, e.g. 'DIE0108G'"
"europe/swit233.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'DIE0028G'"
"europe/swit234.rwl",NA,NA,"informational","ID fills all 8 columns","78 ID(s) run up against the year field, e.g. 'E010030N'"
"europe/swit235.rwl",NA,NA,"informational","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'EGQUA011'"
"europe/swit236.rwl",NA,NA,"informational","ID fills all 8 columns","42 ID(s) run up against the year field, e.g. 'E104253G'"
"europe/swit241.rwl",NA,NA,"informational","ID fills all 8 columns","112 ID(s) run up against the year field, e.g. 'GA01600N'"
"europe/swit242.rwl",NA,NA,"informational","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. 'GA08070X'"
"europe/swit243.rwl",NA,NA,"informational","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. 'GA21684G'"
"europe/swit247.rwl",NA,NA,"informational","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'GU116061'"
"europe/swit248.rwl",NA,NA,"informational","ID fills all 8 columns","4 ID(s) run up against the year field, e.g. 'GU149081'"
"europe/swit249.rwl",NA,NA,"informational","ID fills all 8 columns","6 ID(s) run up against the year field, e.g. 'GU034201'"
"europe/swit250.rwl",NA,NA,"informational","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. 'GU039091'"
"europe/swit251.rwl",NA,NA,"informational","ID fills all 8 columns","14 ID(s) run up against the year field, e.g. 'GU014071'"
"europe/swit252.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'GU006021'"
"europe/swit258.rwl",NA,NA,"informational","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. 'ALP0262E'"
"europe/swit263.rwl",NA,NA,"informational","ID fills all 8 columns","6 ID(s) run up against the year field, e.g. 'juppt01a'"
"europe/swit264.rwl",NA,NA,"informational","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. 'jupqr01a'"
"europe/swit266.rwl",NA,NA,"informational","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. 'EGB01101'"
"europe/swit267.rwl",NA,NA,"informational","trailing text in field 11","297 line(s) carry text in cols 73-78, e.g. 'gap'"
"europe/swit268.rwl",NA,NA,"informational","ID fills all 8 columns","28 ID(s) run up against the year field, e.g. 'KUA1112G'"
"europe/swit277.rwl",NA,NA,"informational","ID fills all 8 columns","294 ID(s) run up against the year field, e.g. 'BRE15000'"
"europe/swit278.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'LASF1011'"
"europe/swit279.rwl",NA,NA,"informational","ID fills all 8 columns","4 ID(s) run up against the year field, e.g. 'GmePA12A'"
"europe/swit280.rwl",NA,NA,"informational","ID fills all 8 columns","6 ID(s) run up against the year field, e.g. 'GArPC03B'"
"europe/swit281.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'ACE54kor'"
"europe/swit282.rwl",NA,NA,"informational","ID fills all 8 columns","6 ID(s) run up against the year field, e.g. 'AMU47kor'"
"europe/swit283.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'D127.L1c'"
"europe/swit285.rwl",NA,NA,"informational","ID fills all 8 columns","324 ID(s) run up against the year field, e.g. 'GRA09011'"
"europe/swit286.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'LC4520T4'"
"europe/swit287.rwl",NA,NA,"informational","ID fills all 8 columns","84 ID(s) run up against the year field, e.g. 'LC0055F4'"
"europe/swit288.rwl",NA,NA,"informational","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. 'LA0040T1'"
"europe/swit289.rwl",NA,NA,"informational","ID fills all 8 columns","55 ID(s) run up against the year field, e.g. '1165bg2b'"
"europe/swit289x.rwl",NA,NA,"informational","ID fills all 8 columns","55 ID(s) run up against the year field, e.g. '1165bg2b'"
"europe/swit290.rwl",NA,NA,"informational","ID fills all 8 columns","303 ID(s) run up against the year field, e.g. 'LAS01010'"
"europe/swit291.rwl",NA,NA,"informational","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. 'GRAF0511'"
"europe/swit297.rwl",NA,NA,"informational","ID fills all 8 columns","42 ID(s) run up against the year field, e.g. 'BI0124T2'"
"europe/swit298.rwl",NA,NA,"informational","ID fills all 8 columns","17 ID(s) run up against the year field, e.g. 'BI0733B2'"
"europe/swit299.rwl",NA,NA,"informational","ID fills all 8 columns","13 ID(s) run up against the year field, e.g. 'BI0030F2'"
"europe/swit300.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'BREF1011'"
"europe/swit301.rwl",NA,NA,"informational","ID fills all 8 columns","5 ID(s) run up against the year field, e.g. 'DURU2451'"
"europe/swit303.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'MOVF0311'"
"europe/swit306.rwl",NA,NA,"informational","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. 'OL00A0MK'"
"europe/swit307.rwl",NA,NA,"informational","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. 'OP0017T1'"
"europe/swit313.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'C2-425fg'"
"europe/swit315.rwl",NA,NA,"informational","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. 'MLG00199'"
"europe/swit316.rwl",NA,NA,"informational","ID fills all 8 columns","118 ID(s) run up against the year field, e.g. 'MMP04199'"
"europe/swit317.rwl",NA,NA,"informational","ID fills all 8 columns","49 ID(s) run up against the year field, e.g. 'PA00136G'"
"europe/swit318.rwl",NA,NA,"informational","ID fills all 8 columns","8 ID(s) run up against the year field, e.g. 'PA00826G'"
"europe/swit319.rwl",NA,NA,"informational","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. 'PAY10A00'"
"europe/swit322.rwl",NA,NA,"informational","ID fills all 8 columns","44 ID(s) run up against the year field, e.g. 'RF00970S'"
"europe/swit323.rwl",NA,NA,"informational","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'RM012012'"
"europe/swit324.rwl",NA,NA,"informational","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. 'RM022512'"
"europe/swit325.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'RB07509G'"
"europe/swit326.rwl",NA,NA,"informational","ID fills all 8 columns","4 ID(s) run up against the year field, e.g. 'RB52059G'"
"europe/swit334.rwl",NA,NA,"informational","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'SW04100X'"
"europe/swit336.rwl",NA,NA,"informational","ID fills all 8 columns","28 ID(s) run up against the year field, e.g. 'SIL002ct'"
"europe/swit339.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'SMA1763G'"
"europe/swit340.rwl",NA,NA,"informational","ID fills all 8 columns","42 ID(s) run up against the year field, e.g. 'SW61750X'"
"europe/swit341.rwl",NA,NA,"informational","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. 'SW000100'"
"europe/swit347.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'TAM053to'"
"europe/swit349.rwl",NA,NA,"informational","ID fills all 8 columns","6 ID(s) run up against the year field, e.g. 'VW234008'"
"europe/swit350.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'VW822034'"
"europe/swit353.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'BS05680A'"
"europe/swit354.rwl",NA,NA,"informational","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'BS00720A'"
"europe/swit355.rwl",NA,NA,"informational","ID fills all 8 columns","3 ID(s) run up against the year field, e.g. 'BS00600X'"
"europe/swit356.rwl",NA,NA,"informational","ID fills all 8 columns","27 ID(s) run up against the year field, e.g. 'BS00351X'"
"europe/swit360.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'WIE0045X'"
"europe/swit362.rwl",NA,NA,"informational","ID fills all 8 columns","13 ID(s) run up against the year field, e.g. 'EIE00461'"
"europe/swit363.rwl",NA,NA,"informational","ID fills all 8 columns","18 ID(s) run up against the year field, e.g. 'EIB00041'"
"europe/swit365.rwl",NA,NA,"informational","ID fills all 8 columns","92 ID(s) run up against the year field, e.g. 'Z012015A'"
"europe/swit366.rwl",NA,NA,"informational","ID fills all 8 columns","14 ID(s) run up against the year field, e.g. 'ZO096705'"
"europe/swit367.rwl",NA,NA,"informational","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'ZOF0386N'"
"europe/swit383.rwl",NA,NA,"informational","ID fills all 8 columns","60 ID(s) run up against the year field, e.g. 'ABPAE01E'"
"europe/swit384.rwl",NA,NA,"informational","blank inside series ID","15 ID(s) contain blanks, e.g. 'BAR Bu06'"
"europe/swit384.rwl",NA,NA,"informational","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'BAR Bu06'"
"europe/swit385.rwl",NA,NA,"informational","blank inside series ID","10 ID(s) contain blanks, e.g. 'BAT Bu01'"
"europe/swit385.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'BAT Bu01'"
"europe/swit387.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'SA11Bk_d'"
"europe/swit412.rwl",NA,NA,"informational","blank inside series ID","60 ID(s) contain blanks, e.g. 'PO1 2 2'"
"europe/swit412.rwl",NA,NA,"informational","ID fills all 8 columns","17 ID(s) run up against the year field, e.g. 'PO10 1 5'"
"europe/tur059.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'ARAJ11A1'"
"europe/tur091.rwl",NA,NA,"informational","ID fills all 8 columns","119 ID(s) run up against the year field, e.g. 'DMH1502B'"
"europe/tur091t.rwl",NA,NA,"informational","ID fills all 8 columns","69 ID(s) run up against the year field, e.g. 'DMH1508A'"
"europe/turk014.rwl",NA,NA,"informational","ID fills all 8 columns","4 ID(s) run up against the year field, e.g. 'SUBJ03A1'"
"europe/turk016.rwl",NA,NA,"informational","ID fills all 8 columns","17 ID(s) run up against the year field, e.g. 'HUKJ07B1'"
"europe/turk033.rwl",NA,NA,"informational","ID fills all 8 columns","6 ID(s) run up against the year field, e.g. '10ALAN-A'"
"europe/turk035.rwl",NA,NA,"informational","ID fills all 8 columns","8 ID(s) run up against the year field, e.g. 'HUKJ07B1'"
"europe/turk042.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'NESJ25A1'"
"northamerica/canada/can673.rwl",NA,NA,"informational","file mixes precision flags across series","31 series end in 999 (0.01 mm) and 31 in -9999 (0.001 mm)."
"northamerica/canada/can673.rwl",NA,NA,"informational","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. 'CHU01AAU'"
"northamerica/canada/can673e.rwl",NA,NA,"informational","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. 'CHU01AAU'"
"northamerica/canada/can673l.rwl",NA,NA,"informational","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. 'CHU01AAU'"
"northamerica/canada/can674.rwl",NA,NA,"informational","blank inside series ID","1 ID(s) contain blanks, e.g. 'JOF12C f'"
"northamerica/canada/can674.rwl",NA,NA,"informational","file mixes precision flags across series","5 series end in 999 (0.01 mm) and 72 in -9999 (0.001 mm)."
"northamerica/canada/can674.rwl",NA,NA,"informational","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. 'JOF01AAU'"
"northamerica/canada/can674e.rwl",NA,NA,"informational","blank inside series ID","1 ID(s) contain blanks, e.g. 'JOF12C f'"
