"file","series","first","last","span","n","n_zero","med","min","max","out_z","out_val","out_year","n_series","med_span","n_short","frac_short","n_overlap","r","report","tier"
"europe/swed331x.rwl","119543b",1999,2006,8,8,0,0.72,0.58,0.87,1.02445092525435,0.58,1999,86,43,6,0.0697674418604651,8,0.879688643808347,TRUE,"likely a real short core"
"europe/swit277.rwl","BRE84108",1985,1993,9,9,0,2.25,0.99,3.62,1.6153488341626,0.99,1987,294,55,45,0.153061224489796,9,0.881957380806745,TRUE,"likely a real short core"
"europe/swit290.rwl","LAS04096",1988,1992,5,5,0,2.36,1.33,2.54,5.26252802608609,1.33,1992,303,53,24,0.0792079207920792,5,0.885922259343051,TRUE,"likely a real short core"
"europe/finl086.rwl","ELK0311a",2007,2011,5,5,0,1.26,1.17,1.77,3.0932934900738,1.77,2011,88,60.5,4,0.0454545454545455,5,0.888284424765679,TRUE,"likely a real short core"
"europe/fin098.rwl","ELK0111a",2007,2011,5,5,0,0.47,0.35,0.62,1.96683682746955,0.35,2007,76,76,10,0.131578947368421,5,0.890751823370606,TRUE,"likely a real short core"
"europe/nor037.rwl","ENT0257b",2007,2013,7,7,0,0.55,0.36,0.78,1.06135847989122,0.36,2012,118,48,8,0.0677966101694915,7,0.891217039285306,TRUE,"likely a real short core"
"europe/swit277.rwl","BRE15108",1986,1993,8,8,0,1.59,0.76,2.5,2.3531079154502,0.76,1992,294,55,45,0.153061224489796,8,0.897215652313711,TRUE,"likely a real short core"
"europe/finl086.rwl","ELK0311b",2007,2011,5,5,0,1.01,0.83,1.16,1.01985472154086,0.83,2010,88,60.5,4,0.0454545454545455,5,0.90232967768516,TRUE,"likely a real short core"
"europe/swit277.rwl","BRE84118",1988,1993,6,6,0,1.705,1.19,3.19,1.30814124121168,3.19,1991,294,55,45,0.153061224489796,6,0.907515447683965,TRUE,"likely a real short core"
"northamerica/mexico/mex125.rwl","NIH14B",2010,2014,5,5,0,2.91,1.86,4.25,4.03045399084201,1.86,2010,42,54.5,1,0.0238095238095238,5,0.908590286509908,TRUE,"likely a real short core"
"europe/fin098.rwl","ELK0109a",2007,2011,5,5,0,0.44,0.34,0.53,0.934450411303323,0.34,2007,76,76,10,0.131578947368421,5,0.915178634422906,TRUE,"likely a real short core"
"northamerica/usa/nd013.rwl","P016A",2006,2010,5,5,0,3.3,1.9,4.72,1.04045649407223,1.9,2006,649,110,7,0.0107858243451464,5,0.920193313300273,TRUE,"likely a real short core"
"europe/swit277.rwl","BRE84112",1988,1993,6,6,0,1.9,1.47,3.35,1.62883275453564,3.35,1993,294,55,45,0.153061224489796,6,0.920784102067923,TRUE,"likely a real short core"
"asia/tha022.rwl","tc047x",1956,1962,7,7,0,3.502,1.194,7.529,4.11699488477991,1.194,1957,173,43,3,0.0173410404624277,7,0.922503113469248,TRUE,"likely a real short core"
"asia/russ238.rwl","11590271",1993,2000,8,8,0,0.425,0.18,0.81,2.35312810427864,0.18,2000,56,50.5,5,0.0892857142857143,8,0.927348245776089,TRUE,"likely a real short core"
"europe/finl086.rwl","ELK0310a",2006,2011,6,6,0,1.015,0.76,1.99,2.15685282412136,1.99,2011,88,60.5,4,0.0454545454545455,6,0.936684699520468,TRUE,"likely a real short core"
"europe/deu486.rwl","KDP0916B",1966,1971,6,6,0,3.705,1.55,4.95,2.49351352159797,1.55,1970,44,47,1,0.0227272727272727,6,0.940371969849994,TRUE,"likely a real short core"
"europe/swit313.rwl","C2-153",1946,1951,6,6,0,3.465,1,8.73,2.63827907947699,1,1951,452,31,40,0.0884955752212389,6,0.956714346887534,TRUE,"likely a real short core"
"europe/swit277.rwl","BRE84104",1985,1993,9,9,0,2.05,0.93,2.6,3.14123051618277,0.93,1987,294,55,45,0.153061224489796,9,0.960730511166977,TRUE,"likely a real short core"
"europe/swed331x.rwl","119542b",2001,2006,6,6,0,0.63,0.46,0.71,2.36558209580051,0.46,2001,86,43,6,0.0697674418604651,6,0.965668111834648,TRUE,"likely a real short core"
"europe/swit290.rwl","LAS04094",1988,1992,5,5,0,2.05,1.5,2.56,1.33161740071734,1.5,1992,303,53,24,0.0792079207920792,5,0.967645797514497,TRUE,"likely a real short core"
"europe/swit313.rwl","C2-317",1946,1951,6,6,0,3.725,1.96,5.88,1.26615253624952,1.96,1951,452,31,40,0.0884955752212389,6,0.976620641192003,TRUE,"likely a real short core"
"europe/nor036.rwl","ENT0131a",2009,2013,5,5,0,0.83,0.35,1.45,1.41532743135478,0.35,2009,104,53.5,2,0.0192307692307692,5,0.992538313202449,TRUE,"likely a real short core"
"europe/swit290.rwl","LAS01096",1988,1992,5,5,0,1.75,1.59,2.99,3.76814168809997,2.99,1991,303,53,24,0.0792079207920792,5,0.996485617880229,TRUE,"likely a real short core"
"europe/norw025.rwl","ENN0113B",2009,2013,5,5,0,2.3,2.02,2.75,0.928468254023124,2.75,2013,93,56,10,0.10752688172043,5,0.999564196491129,TRUE,"likely a real short core"
"southamerica/ury003.rwl","EFL01A",2018,2021,4,4,0,10.4165,6.749,13.159,1.97132757536506,6.749,2020,47,18,4,0.0851063829787234,4,NA,FALSE,"collection style"
"southamerica/ury003.rwl","EFL01B",2018,2021,4,4,0,10.1655,7.935,11.624,1.88530556925277,7.935,2020,47,18,4,0.0851063829787234,4,NA,FALSE,"collection style"
"europe/swit312.rwl","C1-231",1950,1954,5,5,0,6.25,5.29,7.69,1.28261608099144,7.69,1954,421,23,41,0.0973871733966746,5,-0.905009728648822,FALSE,"collection style"
"europe/swit313.rwl","C2-287",1946,1952,7,7,0,2.54,0.9,6.88,1.26379955763973,0.9,1952,452,31,40,0.0884955752212389,7,-0.862464097921793,FALSE,"collection style"
"europe/finl094.rwl","ELS0113a",2004,2011,8,8,0,0.985,0.37,1.34,2.90789329920114,0.37,2004,98,39,6,0.0612244897959184,8,-0.744787587180568,FALSE,"collection style"
"europe/swit313.rwl","C2-067",1948,1957,10,10,0,1.92,1.16,2.57,1.55848765639002,1.16,1956,452,31,40,0.0884955752212389,10,-0.695247241535471,FALSE,"collection style"
"northamerica/usa/ok039.rwl","B02t173",1985,1994,10,10,0,3.4285,1.742,14.269,3.18556657925412,14.269,1985,262,22,4,0.0152671755725191,10,-0.602251628371118,FALSE,"collection style"
"europe/fin099.rwl","ELK0214b",2006,2011,6,6,0,1.355,0.83,1.99,1.6954737872034,0.83,2006,84,16,13,0.154761904761905,6,-0.519006014301096,FALSE,"collection style"
"europe/finl094.rwl","ELS0113b",2004,2011,8,8,0,0.9,0.43,1.55,2.62533494024555,0.43,2004,98,39,6,0.0612244897959184,8,-0.470466937401151,FALSE,"collection style"
"europe/swit312.rwl","C1-230",1951,1956,6,6,0,6.03,4.36,9.08,2.08149826395873,9.08,1951,421,23,41,0.0973871733966746,6,-0.416448398581886,FALSE,"collection style"
"europe/swe348.rwl","ESA1036b",2005,2012,8,8,0,0.915,0.46,2.63,1.83140899735882,2.63,2005,70,25,8,0.114285714285714,8,-0.363963359446582,FALSE,"collection style"
"asia/tha022.rwl","tc047D",1956,1964,9,9,0,3.254,1.655,5.932,1.45265021349105,1.655,1957,173,43,3,0.0173410404624277,9,-0.320777669399386,FALSE,"collection style"
"europe/swit312.rwl","C1-357",1948,1954,7,7,0,4.57,3.03,5.39,1.67956559998616,3.03,1953,421,23,41,0.0973871733966746,7,-0.194722689672196,FALSE,"collection style"
"europe/swit313.rwl","C2-121",1948,1956,9,9,0,2.32,0.22,2.73,9.7637268144599,0.22,1955,452,31,40,0.0884955752212389,9,-0.0642921059779019,FALSE,"collection style"
"northamerica/usa/ok039.rwl","A15t672",1992,2001,10,10,0,4.3445,1.181,8.423,3.90023493818529,1.181,2001,262,22,4,0.0152671755725191,10,-0.0222013075848874,FALSE,"collection style"
"asia/tha025.rwl","ma053B",1994,2000,7,7,0,12.71,6.76,22.19,1.04959816200319,6.76,1994,256,30,4,0.015625,7,-0.0115695283312682,FALSE,"collection style"
"europe/swit312.rwl","C1-303",1949,1954,6,6,0,4.705,2.07,6.39,2.74985887694727,2.07,1954,421,23,41,0.0973871733966746,6,-0.0035333812062437,FALSE,"collection style"
"europe/swit313.rwl","C2-148",1949,1957,9,9,0,2.36,1.33,4.63,1.60971026691782,4.63,1950,452,31,40,0.0884955752212389,9,0.00767046771147068,FALSE,"collection style"
"europe/swit312.rwl","C1-132",1950,1959,10,10,0,3.3,2.81,4.7,2.4897563420192,4.7,1951,421,23,41,0.0973871733966746,10,0.017356252810068,FALSE,"collection style"
"europe/swit312.rwl","C1-235",1949,1957,9,9,0,3.64,2.48,4.61,5.10339300295041,2.48,1957,421,23,41,0.0973871733966746,9,0.0754157159779845,FALSE,"collection style"
"europe/swit312.rwl","C1-316",1949,1958,10,10,0,3.09,1.46,6.09,1.55882335439059,1.46,1957,421,23,41,0.0973871733966746,10,0.0759633329395035,FALSE,"collection style"
"southamerica/col003.rwl","CE05e",1986,1995,10,10,0,4.92,2.12,8.24,2.56456617162966,2.12,1994,79,27,1,0.0126582278481013,10,0.0767602282424748,FALSE,"collection style"
"northamerica/usa/ok039.rwl","A10t513",1991,2000,10,10,0,4.645,2.632,7.041,1.85176123693552,2.632,2000,262,22,4,0.0152671755725191,10,0.10206972012971,FALSE,"collection style"
"europe/swit312.rwl","C1-342",1947,1953,7,7,0,4.04,2.84,8.82,1.49422890646472,8.82,1951,421,23,41,0.0973871733966746,7,0.10987954873325,FALSE,"collection style"
"europe/swit312.rwl","C1-308",1949,1956,8,8,0,3.43,2.54,5.93,2.06860421604668,5.93,1949,421,23,41,0.0973871733966746,8,0.112709462542792,FALSE,"collection style"
"europe/fin099.rwl","ELK0225a",2005,2011,7,7,0,2.05,1.2,3.64,6.42002808535746,3.64,2010,84,16,13,0.154761904761905,7,0.130366656997012,FALSE,"collection style"
"europe/swit312.rwl","C1-455",1948,1955,8,8,0,4.78,3.11,5.91,1.5887708544951,3.11,1948,421,23,41,0.0973871733966746,8,0.133766034867194,FALSE,"collection style"
"europe/swit312.rwl","C1-425",1949,1956,8,8,0,4.13,3.34,4.73,1.39424269951113,3.34,1953,421,23,41,0.0973871733966746,8,0.139558320551696,FALSE,"collection style"
"europe/fin099.rwl","ELK0225b",2004,2011,8,8,0,2.08,0.67,2.96,5.95842483633231,0.67,2004,84,16,13,0.154761904761905,8,0.169626974762545,FALSE,"collection style"
"europe/swed331.rwl","119540b",1998,2006,9,9,0,1.98,0.86,2.43,2.988743635263,0.86,1998,86,43,6,0.0697674418604651,9,0.185611219111087,FALSE,"collection style"
"europe/swit312.rwl","C1-305",1948,1954,7,7,0,4.57,2.81,5.64,6.97313407258226,2.81,1954,421,23,41,0.0973871733966746,7,0.186776035851041,FALSE,"collection style"
"europe/swit312.rwl","C1-059",1948,1957,10,10,0,4.245,2.51,4.81,5.95194935643938,2.51,1957,421,23,41,0.0973871733966746,10,0.24521848293931,FALSE,"collection style"
"europe/swe348.rwl","ESA1036a",2005,2012,8,8,0,2.26,0.82,3.37,1.78502016711492,0.82,2012,70,25,8,0.114285714285714,8,0.25665130891949,FALSE,"collection style"
"europe/swed331.rwl","119543a",1998,2006,9,9,0,1.01,0.81,1.26,1.23202727424157,1.26,2003,86,43,6,0.0697674418604651,9,0.264390943856771,FALSE,"collection style"
"europe/fin099.rwl","ELK0221a",2004,2011,8,8,0,1.495,1.24,1.79,1.12891347149814,1.24,2004,84,16,13,0.154761904761905,8,0.275597759002128,FALSE,"collection style"
"europe/swit312.rwl","C1-332",1949,1957,9,9,0,3.71,1.23,6.61,2.75026975728062,1.23,1951,421,23,41,0.0973871733966746,9,0.277997308144855,FALSE,"collection style"
"europe/finl087.rwl","ELK0406a",2002,2011,10,10,0,0.87,0.66,1.06,1.18158727690036,0.66,2002,87,30,4,0.0459770114942529,10,0.306492265624101,FALSE,"collection style"
"asia/tha025.rwl","ma053c",2001,2010,10,10,0,10.445,5.98,15.07,1.50434341603592,5.98,2008,256,30,4,0.015625,10,0.313950142880841,FALSE,"collection style"
"europe/swit312.rwl","C1-200",1948,1957,10,10,0,3.13,1.05,3.48,10.2396381818826,1.05,1957,421,23,41,0.0973871733966746,10,0.323850038643805,FALSE,"collection style"
"europe/swit312.rwl","C1-396",1947,1956,10,10,0,3.265,2.72,6.05,2.61858785496866,6.05,1947,421,23,41,0.0973871733966746,10,0.327754076721431,FALSE,"collection style"
"europe/swit312.rwl","C1-447",1950,1957,8,8,0,3.415,2.37,4.79,2.09329310666791,2.37,1957,421,23,41,0.0973871733966746,8,0.409642013655076,FALSE,"collection style"
"europe/fin099.rwl","ELK0234a",1991,2000,10,10,0,1.6,1.16,2.2,3.08906640533014,1.16,1991,84,16,13,0.154761904761905,10,0.415734750681962,FALSE,"collection style"
"europe/swit235.rwl","EGQUD021",1984,1991,8,8,0,1.745,0.7,8.04,1.25142202244655,8.04,1987,12,19,3,0.25,8,0.420860117080023,FALSE,"collection style"
"europe/swe348.rwl","ESA1033b",2004,2012,9,9,0,1.78,1.37,2.81,3.19681776978515,2.81,2008,70,25,8,0.114285714285714,9,0.423282791890209,FALSE,"collection style"
"europe/nor037.rwl","ENT0258a",2004,2013,10,10,0,0.49,0.26,0.69,1.9500080909138,0.26,2010,118,48,8,0.0677966101694915,10,0.435555969096533,FALSE,"collection style"
"europe/fin099.rwl","ELK0229b",2001,2010,10,10,0,1.175,0.62,1.66,4.41628257174567,0.62,2001,84,16,13,0.154761904761905,10,0.4364901878904,FALSE,"collection style"
"europe/swit312.rwl","C1-392",1946,1952,7,7,0,3.02,1.48,6.89,0.858755982732066,6.89,1946,421,23,41,0.0973871733966746,7,0.440046514359261,FALSE,"collection style"
"europe/swit313.rwl","C2-197",1946,1952,7,7,0,2.9,2.15,5.22,1.32486578909414,5.22,1946,452,31,40,0.0884955752212389,7,0.450730159143397,FALSE,"collection style"
"europe/nor037.rwl","ENT0256b",2004,2013,10,10,0,0.92,0.46,1.44,1.34886654471382,0.46,2013,118,48,8,0.0677966101694915,10,0.462305139102919,FALSE,"collection style"
"europe/swit312.rwl","C1-225",1948,1954,7,7,0,2.99,1.53,4.47,1.64037456185988,1.53,1954,421,23,41,0.0973871733966746,7,0.462368023005892,FALSE,"collection style"
"europe/swit312.rwl","C1-202",1945,1949,5,5,0,2.81,2.2,5.68,1.93964675229232,5.68,1946,421,23,41,0.0973871733966746,5,0.468467458778917,FALSE,"collection style"
"europe/swit312.rwl","C1-340",1952,1960,9,9,0,3.47,2.88,5.26,1.69279458646964,5.26,1952,421,23,41,0.0973871733966746,9,0.469732611639324,FALSE,"collection style"
"europe/swit312.rwl","C1-430",1949,1957,9,9,0,3.78,2.89,5.62,2.01473579644959,5.62,1950,421,23,41,0.0973871733966746,9,0.482027237014686,FALSE,"collection style"
"europe/swit313.rwl","C2-050",1950,1957,8,8,0,2.895,2.06,5.76,4.49402008221136,5.76,1951,452,31,40,0.0884955752212389,8,0.488393896106249,FALSE,"collection style"
"europe/swit313.rwl","C2-207",1948,1957,10,10,0,2.1,0.4,4.88,4.03190883623549,0.4,1957,452,31,40,0.0884955752212389,10,0.494816890535361,FALSE,"collection style"
"europe/swit313.rwl","C2-418",1946,1955,10,10,0,2.185,1.12,4.21,1.54973030926065,1.12,1955,452,31,40,0.0884955752212389,10,0.50112333832035,FALSE,"collection style"
"europe/fin099.rwl","ELK0232a",2002,2011,10,10,0,2.25,1.9,3.09,3.90738822956355,3.09,2011,84,16,13,0.154761904761905,10,0.501801234773921,FALSE,"collection style"
"europe/finl087.rwl","ELK0406b",2002,2011,10,10,0,0.955,0.69,1.21,1.5530201644105,0.69,2002,87,30,4,0.0459770114942529,10,0.503025196210987,FALSE,"collection style"
"europe/swit312.rwl","C1-363",1947,1951,5,5,0,3.01,2.41,5.91,2.58258504509038,5.91,1947,421,23,41,0.0973871733966746,5,0.506900245604178,FALSE,"collection style"
"europe/swit235.rwl","EGQUC021",1987,1991,5,5,0,3.69,1.44,3.83,17.0438446787723,1.44,1989,12,19,3,0.25,5,0.508072041869895,FALSE,"collection style"
"europe/swit313.rwl","C2-033",1947,1956,10,10,0,3.4,0.87,4.9,4.14176588377246,0.87,1956,452,31,40,0.0884955752212389,10,0.511164566326562,FALSE,"collection style"
"europe/swit312.rwl","C1-229",1951,1958,8,8,0,3.935,3.38,5.41,1.88266527918859,5.41,1951,421,23,41,0.0973871733966746,8,0.517818970596696,FALSE,"collection style"
"europe/swit313.rwl","C2-462",1948,1957,10,10,0,2.95,0.51,6.03,3.50690323178175,0.51,1957,452,31,40,0.0884955752212389,10,0.521108758650243,FALSE,"collection style"
"europe/swit313.rwl","C2-447",1946,1955,10,10,0,2.1,1.91,2.96,3.46765275333007,2.96,1955,452,31,40,0.0884955752212389,10,0.524961340350273,FALSE,"collection style"
"europe/nor037.rwl","ENT0258b",2004,2013,10,10,0,0.465,0.18,0.7,5.26182256419823,0.18,2010,118,48,8,0.0677966101694915,10,0.528198701715083,FALSE,"collection style"
"europe/swit312.rwl","C1-468",1948,1956,9,9,0,3.21,2.16,3.8,4.15365343385066,2.16,1948,421,23,41,0.0973871733966746,9,0.530315871738437,FALSE,"collection style"
"europe/swe348.rwl","ESA1033a",2004,2012,9,9,0,1.92,1.27,2.51,1.16051036909211,1.27,2005,70,25,8,0.114285714285714,9,0.533002822863932,FALSE,"collection style"
"northamerica/usa/nv524.rwl","MRE132",2011,2020,10,10,0,15.02,5.82,21.96,4.12692022907506,5.82,2020,27,15,3,0.111111111111111,10,0.560779016164954,FALSE,"collection style"
"europe/nor037.rwl","ENT0256a",2004,2013,10,10,0,0.78,0.48,1.44,1.15087306020908,1.44,2007,118,48,8,0.0677966101694915,10,0.576775340470353,FALSE,"collection style"
"europe/swit313.rwl","C2-191",1946,1953,8,8,0,1.915,0.86,4.99,1.22389955138068,4.99,1946,452,31,40,0.0884955752212389,8,0.581245182101872,FALSE,"collection style"
"europe/swit313.rwl","C2-237",1945,1954,10,10,0,3.7,2.15,7.49,1.89625901146337,7.49,1945,452,31,40,0.0884955752212389,10,0.58502108773705,FALSE,"collection style"
"northamerica/usa/nv524.rwl","MRE131",2011,2020,10,10,0,16.415,5.15,23.23,3.99985907933092,5.15,2020,27,15,3,0.111111111111111,10,0.59577732211572,FALSE,"collection style"
"southamerica/ury003.rwl","EFL02B",2013,2022,10,10,0,11.162,5.313,23.537,1.31960594922173,23.537,2018,47,18,4,0.0851063829787234,10,0.596222113928698,FALSE,"collection style"
"europe/ital029.rwl","PLCA9b",1998,2007,10,10,0,1.43,0.62,1.98,3.70291440515192,0.62,2007,17,21,2,0.117647058823529,10,0.604604860876561,FALSE,"collection style"
"southamerica/ury003.rwl","EFL02A",2015,2022,8,8,0,10.033,4.018,17.418,1.20698758692963,4.018,2020,47,18,4,0.0851063829787234,8,0.60463718083496,FALSE,"collection style"
"europe/swit312.rwl","C1-377",1946,1954,9,9,0,3.01,0.5,3.99,4.29577725572095,0.5,1954,421,23,41,0.0973871733966746,9,0.619451230206103,FALSE,"collection style"
"europe/fin099.rwl","ELK0214a",2007,2011,5,5,0,1.15,0.98,1.71,1.67281760556522,1.71,2011,84,16,13,0.154761904761905,5,0.621773242877758,FALSE,"collection style"
"europe/swit312.rwl","C1-218",1948,1954,7,7,0,4.28,3.22,5.2,1.96146746505091,3.22,1954,421,23,41,0.0973871733966746,7,0.624303481576184,FALSE,"collection style"
"europe/swit312.rwl","C1-350",1946,1954,9,9,0,2.08,1.12,4.97,1.79722080917821,4.97,1946,421,23,41,0.0973871733966746,9,0.638082338040346,FALSE,"collection style"
"europe/fin099.rwl","ELK0229a",2001,2010,10,10,0,1.195,0.56,1.59,3.29572412260687,0.56,2001,84,16,13,0.154761904761905,10,0.640740125852436,FALSE,"collection style"
"europe/swit312.rwl","C1-477",1948,1957,10,10,0,3.205,0.56,5.45,3.9503537338389,0.56,1957,421,23,41,0.0973871733966746,10,0.659449704368914,FALSE,"collection style"
"europe/swit312.rwl","C1-227",1948,1957,10,10,0,3.08,1.42,4.22,2.42661100135839,1.42,1957,421,23,41,0.0973871733966746,10,0.667721619633842,FALSE,"collection style"
"europe/swit313.rwl","C2-142",1947,1954,8,8,0,2.26,1.63,6.2,5.00986493120492,6.2,1947,452,31,40,0.0884955752212389,8,0.66878877065872,FALSE,"collection style"
"europe/swe348.rwl","ESA1010a",2003,2012,10,10,0,2.34,1.29,3.24,2.3694281272563,1.29,2012,70,25,8,0.114285714285714,10,0.677789055184728,FALSE,"collection style"
"europe/swit312.rwl","C1-216",1951,1959,9,9,0,3.39,2.82,4.03,1.17486056460663,2.82,1957,421,23,41,0.0973871733966746,9,0.682283477317926,FALSE,"collection style"
"northamerica/usa/nv524.rwl","MRE10",2011,2020,10,10,0,18.175,13.05,24.4,1.19492280456056,13.05,2020,27,15,3,0.111111111111111,10,0.689930693515896,FALSE,"collection style"
"europe/swit313.rwl","C2-089",1946,1955,10,10,0,1.73,0.87,7.03,5.12454926273976,7.03,1947,452,31,40,0.0884955752212389,10,0.695590072687,FALSE,"collection style"
"europe/fin099.rwl","ELK0232b",2002,2011,10,10,0,2.21,2.01,3.02,2.94374645511042,3.02,2011,84,16,13,0.154761904761905,10,0.696894663677227,FALSE,"collection style"
"europe/swit312.rwl","C1-437",1945,1950,6,6,0,2.655,1.86,3.4,2.04799400147804,1.86,1948,421,23,41,0.0973871733966746,6,0.698411770352106,FALSE,"collection style"
"europe/swit313.rwl","C2-082",1947,1954,8,8,0,2.54,2.04,3.62,4.60965451695803,3.62,1947,452,31,40,0.0884955752212389,8,0.72616646009565,FALSE,"collection style"
"europe/swit312.rwl","C1-160",1948,1957,10,10,0,3.655,1.73,4.74,4.42396602386219,1.73,1957,421,23,41,0.0973871733966746,10,0.729691556319916,FALSE,"collection style"
"europe/swe348.rwl","ESA1010b",2003,2012,10,10,0,1.98,1.54,2.33,1.42783979274625,1.54,2010,70,25,8,0.114285714285714,10,0.735938230520885,FALSE,"collection style"
"europe/swit313.rwl","C2-206",1946,1955,10,10,0,3.82,2.33,6.11,1.97196238027681,2.33,1950,452,31,40,0.0884955752212389,10,0.738415640479869,FALSE,"collection style"
"europe/swit312.rwl","C1-439",1950,1958,9,9,0,4.46,1.58,5.91,5.07178566601439,1.58,1957,421,23,41,0.0973871733966746,9,0.743994969284034,FALSE,"collection style"
"northamerica/usa/ok039.rwl","A05t749",1992,2001,10,10,0,5.689,1.008,9.787,7.06587796902954,1.008,2001,262,22,4,0.0152671755725191,10,0.744396804388185,FALSE,"collection style"
"europe/swit312.rwl","C1-031",1948,1957,10,10,0,2.715,0.81,4.6,8.30881051176959,0.81,1957,421,23,41,0.0973871733966746,10,0.745124849183055,FALSE,"collection style"
"northamerica/usa/ak162.rwl","INR19",2008,2016,9,9,0,0.33,0.06,0.68,2.83584656843872,0.06,2014,37,24,1,0.027027027027027,9,0.747717711657762,FALSE,"collection style"
"europe/swit313.rwl","C2-015",1947,1953,7,7,0,3.13,2.34,6.48,7.06728325000437,6.48,1947,452,31,40,0.0884955752212389,7,0.748453891252751,FALSE,"collection style"
"europe/swit235.rwl","EGQUC022",1986,1991,6,6,0,2.575,1.55,4.15,0.770353578898097,1.55,1989,12,19,3,0.25,6,0.758642766028884,FALSE,"collection style"
"europe/ital029.rwl","PLCA9d",1998,2007,10,10,0,1.305,0.95,2.56,2.08583329216654,2.56,2005,17,21,2,0.117647058823529,10,0.770227933770345,FALSE,"collection style"
"europe/swit313.rwl","C2-162",1946,1953,8,8,0,4.31,2.71,7.86,0.997030208703784,7.86,1947,452,31,40,0.0884955752212389,8,0.773468988829208,FALSE,"collection style"
"europe/swit313.rwl","C2-428",1946,1954,9,9,0,2.56,1.25,4.98,2.10798840867611,1.25,1949,452,31,40,0.0884955752212389,9,0.778980882498965,FALSE,"collection style"
"europe/swe348.rwl","ESA1003a",2004,2012,9,9,0,2.34,1.44,2.73,3.81034764967351,1.44,2012,70,25,8,0.114285714285714,9,0.788733423384796,FALSE,"collection style"
"europe/fin099.rwl","ELK0234b",2001,2010,10,10,0,1.61,1.12,1.97,2.4060717399802,1.12,2001,84,16,13,0.154761904761905,10,0.800273255893926,FALSE,"collection style"
"asia/rus393.rwl","SB17B1",2008,2017,10,10,0,0.2705,0.108,0.394,1.75726572049696,0.108,2009,37,32,1,0.027027027027027,10,0.813952623733636,FALSE,"collection style"
"europe/swit312.rwl","C1-456",1948,1955,8,8,0,3.365,2.61,3.76,2.9969062761338,2.61,1954,421,23,41,0.0973871733966746,8,0.819619182058394,FALSE,"collection style"
"southamerica/bra027.rwl","BP02b",2005,2014,10,10,0,4.895,2.91,11.17,2.78674950569276,11.17,2009,50,21,1,0.02,10,0.82029711449233,FALSE,"collection style"
"europe/swit312.rwl","C1-381",1947,1953,7,7,0,4.18,2.72,4.55,3.41698274429964,2.72,1953,421,23,41,0.0973871733966746,7,0.820752795645772,FALSE,"collection style"
"europe/swit313.rwl","C2-308",1946,1954,9,9,0,2.15,1.47,4.3,2.63123745302602,4.3,1947,452,31,40,0.0884955752212389,9,0.827349096222477,FALSE,"collection style"
"asia/tha022.rwl","tc034A",1985,1994,10,10,0,9.1315,0.92,17.081,2.79399035529168,0.92,1991,173,43,3,0.0173410404624277,10,0.829243788449753,FALSE,"collection style"
"europe/swit313.rwl","C2-412",1946,1954,9,9,0,3.3,0.73,6.74,4.63579300960772,0.73,1954,452,31,40,0.0884955752212389,9,0.82998142534571,FALSE,"collection style"
"europe/swit312.rwl","C1-224",1948,1955,8,8,0,3.245,2.46,4.05,2.503015351938,2.46,1955,421,23,41,0.0973871733966746,8,0.832018838441697,FALSE,"collection style"
"europe/swit312.rwl","C1-234",1947,1955,9,9,0,3.32,2.1,5.61,1.77506253177838,5.61,1947,421,23,41,0.0973871733966746,9,0.835861954036972,FALSE,"collection style"
"europe/swit313.rwl","C2-379",1947,1954,8,8,0,1.79,1.5,4.22,3.61401444073148,4.22,1947,452,31,40,0.0884955752212389,8,0.836021238792928,FALSE,"collection style"
"europe/swit313.rwl","C2-241",1946,1952,7,7,0,2.45,1.61,3.54,1.71453744280611,1.61,1951,452,31,40,0.0884955752212389,7,0.849494057294466,FALSE,"collection style"
"europe/swit313.rwl","C2-192",1946,1955,10,10,0,1.955,0.9,4.84,2.51657942048637,4.84,1947,452,31,40,0.0884955752212389,10,0.859488413002157,FALSE,"collection style"
"centralamerica/pan001.rwl","JCO27W",1991,2000,10,10,0,6.39,2.04,8.3,3.08859823552847,2.04,1997,31,36,1,0.032258064516129,10,0.861406413151047,FALSE,"collection style"
"europe/swit313.rwl","C2-155",1947,1956,10,10,0,2.655,2.06,6.05,4.83532168818543,6.05,1947,452,31,40,0.0884955752212389,10,0.863484302111041,FALSE,"collection style"
"europe/swe348.rwl","ESA1003b",2004,2012,9,9,0,2.63,2,3.25,1.40319445475009,2,2005,70,25,8,0.114285714285714,9,0.86790015812374,FALSE,"collection style"
"northamerica/mexico/mex122.rwl","ma10d",1997,2006,10,10,0,5,1.5,17.5,1.49089414172126,17.5,1998,28,19.5,1,0.0357142857142857,10,0.887786910557181,FALSE,"collection style"
"europe/swed331x.rwl","119540b",1998,2006,9,9,0,0.62,0.48,0.74,1.24954233044588,0.48,1998,86,43,6,0.0697674418604651,9,0.889717010963885,FALSE,"collection style"
"europe/fin099.rwl","ELK0244a",2003,2011,9,9,0,1.73,0.84,2.1,2.65591400787449,0.84,2003,84,16,13,0.154761904761905,9,0.901076800689064,FALSE,"collection style"
"europe/swit313.rwl","C2-100",1946,1955,10,10,0,1.755,1.09,4.82,2.45354754654053,4.82,1947,452,31,40,0.0884955752212389,10,0.906424158366706,FALSE,"collection style"
"europe/swed331x.rwl","119543a",1998,2006,9,9,0,0.68,0.49,0.8,1.35997774994905,0.49,1998,86,43,6,0.0697674418604651,9,0.907551567333819,FALSE,"collection style"
