# Villanueva-Díaz - Lagunas de Colon, Chiapas (LCO) - TAMU - ITRDB MEX135
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/40517
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-40517.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mex135-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mex135.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mex135.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2025-01-14
#--------------------
# Title
#   Study_Name: Villanueva-Díaz - Lagunas de Colon, Chiapas (LCO) - TAMU - ITRDB MEX135
#--------------------
# Investigators
#   Investigators: Villanueva-Díaz, Jose; Ponce-Calderon, Laura; Reyes-Camarillo, Fátima Del R.
#--------------------
# Description_Notes_and_Keywords
#   Description: Tropical Tree Ring Network SiteID = TAMUC_MEX_04
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Pieter A. ZUIDEMA, Peter GROENENDIJK, Mizanur RAHMAN, Valerie TROUET,, Abrham ABIYU, Rodolfo ACUÑA-SOTO,, Eduardo ADENESKY-FILHO, Raquel ALFARO-SÁNCHEZ,, Claudio Roberto ANHOLETTO JUNIOR, José Roberto Vieira ARAGÃO, Gabriel ASSIS-PEREIRA,, Claudia C. ASTUDILLO-SÁNCHEZ, Ana Carolina BARBOSA, Giovanna BATTIPAGLIA, Hans BEECKMAN, Paulo Cesar BOTOSSO, Nils BOURLAND, Achim BRÄUNING, Roel BRIENEN, Matthew BROOKHOUSE, Supaporn BUAJAN, Brendan M. BUCKLEY, J. Julio CAMARERO, Artemio CARRILLO-PARRA, Gregório CECCANTINI, Librado R. CENTENO-ERGUERA, Julián CERANO-PAREDES, Wirong CHANTHORN, Ya-Jun CHEN, Bruno Barçante Ladvocat CINTRA,, Eladio Heriberto CORNEJO-OVIEDO, Otoniel CORTÉS-CORTÉS, Clayane Matos COSTA, Camille COURALET, Doris Bianca CRISPÍN-DE-LA-CRUZ,, Rosanne D'ARRIGO, Diego A. DAVID, Maaike DE RIDDER, Jorge Ignacio DEL VALLE, Mário DOBNER JR, Jean-Louis DOUCET, Oliver DÜNISCH, Brian J. ENQUIST,, Karin ESEMANN-QUADROS,, Gerardo ESQUIVEL-ARRIAGA, Ze-Xin FAN, Adeline FAYOLLE,, Tatiele Anete Bergamo FENILLI, M. Eugenia FERRERO,, Esther FICHTLER, Patrick M. FINNEGAN, Claudia FONTANA, Kainana S. FRANCISCO, Pei-Li FU, Franklin GALVÃO, Aster GEBREKIRSTOS, Jorge A. GIRALDO, Emanuel GLOOR, Milena GODOY-VEIGA, Daniela GRANATO-SOUZA, Anthony GUERRA, Kristof HANECA, Grant Logan HARLEY, Ingo HEINRICH,, Gerhard HELLE, Bruna HORNINK,, Wannes HUBAU, Janet G. INGA, Mahmuda ISLAM,, Yu-mei JIANG, Mark KAIB, Zakia Hassan KHAMISI, Marcin KOPROWSKI,, Eva LAYME, A. Joshua LEFFLER, Gauthier LIGOT, Claudio Sergio LISI, Neil J. LOADER, Francisco de Almeida LOBO, Giuliano Maselli LOCOSSELLI,, Tomaz LONGHI-SANTOS, Lidio LOPEZ, María I. LÓPEZ-HERNÁNDEZ, José Luís Penetra Cerveira LOUSADA, Rubén D. MANZANEDO,, Amanda K. MARCON, Justin T. MAXWELL, Omar N. MENDOZA-VILLA, Ítallo Romany Nunes MENEZES,, Mulugeta MOKRIA,, Valdinez Ribeiro MONTÓIA, Eddy MOORS,, Miyer MORENO, Miguel Angel MUÑIZ-CASTRO, Cristina NABAIS, Anuttara NATHALANG, Justine NGOMA, Francisco de Carvalho NOGUEIRA JR., Juliano Morales OLIVEIRA,, Gabriela Morais OLMEDO, Daigard Ricardo ORTEGA-RODRIGUEZ, Carmen Eugenia Rodríguez ORTÍZ, Mariana Alves PAGOTTO, Shankar PANTHI, Kathelyn PAREDES-VILLANUEVA,, Gonzalo PÉREZ-DE-LIS, Laura Patricia PONCE CALDERÓN, Leif Armando PORTAL-CAHUANA,, Darwin Alexander PUCHA-COFREP, Nathsuda PUMIJUMNONG, Paulo QUADRI, Jorge Andrés RAMÍREZ, Edilson Jimmy REQUENA-ROJAS, Judith REYES-FLORES, Adauto de Souza RIBEIRO, Iain ROBERTSON, Fidel Alejandro ROIG,, José Guilherme ROQUETTE, Ernesto Alonso RUBIO-CAMACHO, Raúl SÁNCHEZ-SALGUERO, Ute SASS-KLAASSEN,, Jochen SCHÖNGART, Marcelo Callegari SCIPIONI, Paul R. SHEPPARD, Lucas C.R. SILVA, Franziska SLOTTA, Leroy SORIA-DÍAZ, Luciana K.V.S. SOUSA, James H. SPEER, Matthew D. THERRELL, Ginette TICSE-OTAROLA,, Mario TOMAZELLO-FILHO, Max C.A. TORBENSON, Pantana TOR-NGERN,, Ramzi TOUCHAN, Jan VAN DEN BULCKE, Lorenzo VÁZQUEZ-SELEM, Adín H. VELÁZQUEZ-PÉREZ, Alejandro VENEGAS-GONZÁLEZ, Ricardo VILLALBA, Jose VILLANUEVA-DIAZ, Mart VLAM, George VOURLITIS, Christian WEHENKEL, Tommy WILS,, Erika S. ZAVALETA, Eshetu Asfaw ZEWDU, Yong-Jiang ZHANG, Zhe-Kun ZHOU, Flurin BABST. Pantropical tree rings show small effects of drought on growth. Science, in revision.
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Lagunas de Colon, Chiapas (LCO)
#   Location: Mexico
#   Northernmost_Latitude: 15.695
#   Southernmost_Latitude: 15.695
#   Easternmost_Longitude: -92.003
#   Westernmost_Longitude: -92.003
#   Elevation_m: 680.0
#--------------------
# Data_Collection
#   Collection_Name: MEX135
#   First_Year: 1500
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Taxodium mucronatum Ten.
#   Common_Name: Montezuma cypress
#   Tree_Species_Code: TAMU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LCO02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO04C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO05C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO05C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO06E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO06E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO09C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO09C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO10C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO10D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO10D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO14C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO14C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO15C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO15C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCO15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCO15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LCO02A_raw	LCO02B_raw	LCO03A_raw	LCO03B_raw	LCO04A_raw	LCO04C_raw	LCO05A_raw	LCO05C_raw	LCO06E_raw	LCO07A_raw	LCO08C_raw	LCO09B_raw	LCO09C_raw	LCO10A_raw	LCO10C_raw	LCO10D_raw	LCO13B_raw	LCO14A_raw	LCO14B_raw	LCO14C_raw	LCO15A_raw	LCO15C_raw	LCO15B_raw
1582	NA	NA	NA	NA	NA	NA	NA	NA	1.9	NA	NA	NA	NA	0.7	NA	0.81	NA	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA	NA	NA	0.34	NA	0.27	NA	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	0.36	NA	0.22	NA	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	NA	NA	NA	NA	0.01	NA	NA	NA	NA	0.34	NA	0.32	NA	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	NA	NA	NA	NA	1.85	NA	NA	NA	NA	0.35	NA	0.53	NA	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	0.32	NA	0.27	NA	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	NA	NA	NA	NA	NA	2.25	NA	NA	NA	NA	0.45	NA	0.47	NA	NA	NA	NA	NA	NA	NA
1589	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA	NA	0.18	NA	0.33	NA	NA	NA	NA	NA	NA	NA
1590	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	0.38	NA	0.52	NA	NA	NA	NA	NA	1.76	1.62
1591	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.46	NA	0.4	NA	NA	NA	NA	NA	1.28	1.21
1592	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	0.56	NA	0.66	NA	NA	NA	NA	NA	1.77	1.4
1593	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	0.67	NA	0.7	NA	NA	NA	NA	NA	1.35	0.65
1594	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	0.67	NA	0.75	NA	NA	NA	NA	NA	1.4	0.85
1595	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	0.52	NA	0.54	NA	NA	NA	NA	NA	1.32	1.11
1596	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	0.34	NA	0.64	NA	NA	NA	NA	NA	1.14	0.92
1597	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.16	NA	0.25	NA	NA	NA	NA	NA	1.04	0.88
1598	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	0.53	NA	0.62	NA	NA	NA	NA	NA	1.48	1.22
1599	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.68	NA	0.52	NA	NA	NA	NA	NA	1.38	1.24
1600	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA	NA	0.8	NA	0.66	NA	NA	NA	NA	1.47	0.98	1.14
1601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	1.25	NA	NA	NA	NA	1.69	1.6	1.26
1602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	0.78	NA	NA	NA	NA	1.32	0.86	0.83
1603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.57	NA	NA	NA	NA	1.78	0.35	1.18
1604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	0.53	NA	NA	NA	NA	1.3	1.26	0.7
1605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	0.77	NA	NA	NA	NA	0.81	1.32	0.68
1606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	1.04	NA	NA	NA	NA	1.09	2.04	1.19
1607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	0.94	NA	NA	NA	NA	1.29	1.18	0.87
1608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	1.02	NA	NA	NA	NA	1.33	2.21	1.37
1609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	1.29	NA	NA	NA	NA	1.91	0	1.15
1610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	0.91	NA	NA	NA	NA	1.66	1.43	1.15
1611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	0.92	NA	NA	NA	NA	1.43	1.01	1.53
1612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	0.95	NA	NA	NA	NA	1.73	2.43	1.08
1613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	0.66	NA	NA	NA	NA	1.64	2.23	0.9
1614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	0.57	NA	NA	NA	NA	1.47	1.39	0.77
1615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	0.89	NA	NA	NA	NA	1.54	0.8	1.4
1616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	0.5	NA	NA	NA	NA	1.1	1.5	0.82
1617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	0.86	NA	NA	NA	NA	0.87	0.94	1.2
1618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	0.57	NA	NA	NA	NA	1.33	1.07	0.9
1619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	0.63	NA	NA	NA	NA	1.47	1.04	0.93
1620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.61	0.36	NA	NA	NA	NA	1.35	0.75	0.74
1621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.79	0.51	NA	NA	NA	NA	1.56	0.78	1.11
1622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.72	0.38	NA	NA	NA	NA	0.87	1.34	2.03
1623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.62	0.68	NA	NA	NA	NA	0.47	0.39	1.11
1624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.6	0.69	NA	NA	NA	NA	1.29	1.64	1.29
1625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.59	0.79	NA	NA	NA	NA	1.17	1.26	1.3
1626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.86	0.86	NA	NA	NA	NA	2.28	1.49	1.93
1627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.81	1.19	NA	NA	NA	NA	1.21	1.25	1.04
1628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.55	0.55	NA	NA	NA	NA	2.19	0.82	2.38
1629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.55	0.89	NA	NA	NA	NA	1.32	1.04	1.48
1630	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	1.06	0.97	1.16	NA	NA	NA	NA	0.82	1.14	0.72
1631	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA	1.41	0.95	1.23	NA	NA	NA	NA	2.64	1.49	2.01
1632	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	1.15	0.98	1.27	NA	NA	NA	NA	2.2	1.35	2.19
1633	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2.01	0.84	1.26	NA	NA	NA	NA	1.37	0.54	0.8
1634	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2.01	1.13	1.74	NA	NA	NA	NA	1.06	1.79	1.52
1635	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	1.39	0.65	0.7	NA	NA	NA	NA	1.49	1.53	1.43
1636	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	0.86	1.04	1.01	NA	NA	NA	NA	0.93	1.62	0.91
1637	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	0.94	0.97	1.05	NA	NA	NA	NA	1.12	1.04	1.04
1638	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.59	0.86	0.72	NA	NA	NA	NA	1	1.34	1.1
1639	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	0.98	0.83	0.64	NA	NA	NA	NA	0.82	1.24	0.85
1640	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	0.36	0.61	0.36	NA	NA	NA	NA	0.67	0.75	1.14
1641	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	1	1.31	0.79	NA	NA	NA	NA	1.34	1.44	1.51
1642	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	0.69	0.57	0.59	NA	NA	NA	NA	0.72	1.5	1.19
1643	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	0.76	0.98	0.56	NA	NA	NA	NA	1.41	1.42	1.72
1644	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.77	1.03	0.68	NA	NA	NA	NA	1.57	1.5	1.46
1645	NA	NA	NA	NA	NA	NA	NA	2.05	NA	NA	NA	NA	NA	1.95	2.21	1.41	NA	NA	NA	NA	1.3	1.67	1.94
1646	NA	NA	NA	NA	NA	NA	NA	1.29	NA	NA	NA	NA	NA	1.36	1.45	1.11	NA	NA	NA	NA	1.15	1.63	1.27
1647	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	1.42	1.14	1.43	NA	NA	NA	NA	1	1.91	1.42
1648	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA	1.75	0.84	1.11	NA	NA	NA	NA	1.04	1.93	0.74
1649	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	1.76	1.07	0.95	NA	NA	NA	NA	1.56	1.14	1.69
1650	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	0.93	1.14	0.56	NA	NA	NA	NA	1.29	1.7	1.4
1651	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	1	0.92	0.52	NA	NA	NA	NA	1.81	1.29	1.53
1652	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	0.76	0.84	0.59	NA	NA	NA	NA	0.67	1.13	0.73
1653	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	0.8	1.3	1.19	NA	NA	NA	NA	2.34	1.68	1.32
1654	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	1.15	0.87	0.95	NA	NA	NA	NA	1.32	0	1.05
1655	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA	NA	1.73	1.28	1.31	NA	NA	NA	NA	1.53	1.09	1.6
1656	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	2.42	1.34	2.15	NA	NA	NA	NA	1.26	1.13	1.02
1657	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1.8	1.46	2.38	NA	NA	NA	NA	1.23	0.88	0.76
1658	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	1.38	1.23	1.47	NA	NA	NA	NA	1.28	0.75	0.52
1659	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	0.83	0.81	1.08	NA	NA	NA	NA	1	1.44	0.72
1660	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	NA	0.69	1.1	1.16	NA	NA	NA	NA	1.39	0.76	1.11
1661	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.75	1.03	0.9	NA	NA	NA	NA	1.73	0.8	0.97
1662	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	0.67	0.86	1.09	NA	NA	NA	NA	1.45	0.71	0.86
1663	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.77	0.72	0.43	NA	NA	NA	NA	1.24	1.04	0
1664	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA	0.85	0.92	1.12	NA	NA	NA	NA	1.61	0	0.69
1665	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	1.33	1.08	0.91	NA	NA	NA	NA	1.94	0.75	0.66
1666	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	1.4	1.04	1.08	NA	NA	NA	NA	1.58	0.81	0.66
1667	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	1.38	1.08	1.17	NA	NA	NA	NA	2.25	1.05	0.94
1668	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	1.25	0.95	0.84	NA	NA	NA	NA	1.2	1.37	0.75
1669	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	1.45	1.06	1.04	NA	NA	NA	NA	2.07	1.42	0.85
1670	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	0.45	0.69	0.43	NA	NA	NA	NA	0.93	1.6	0.47
1671	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	0.66	1.09	0.62	NA	NA	NA	NA	1.55	1.08	0.62
1672	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA	0.49	0.58	0.47	NA	NA	NA	NA	1.63	1.96	0.88
1673	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	0.52	0.68	0.69	NA	NA	NA	NA	1.08	0.54	0.68
1674	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.2	0.41	0.17	1.01	NA	NA	NA	0.96	0.91	0.77
1675	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	0.68	1.03	0.64	4.93	NA	NA	NA	1.01	1.3	1.28
1676	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	3.9	7.6	2.48	1.8	NA	NA	NA	0.95	1.2	1.61
1677	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	NA	1.35	6.27	0.81	1.37	NA	NA	NA	1.44	1.16	1.52
1678	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	0.7	1.67	0.9	0.67	NA	NA	NA	0.84	1.73	1.25
1679	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA	0.96	1.21	1.06	0.9	NA	NA	NA	0.74	0.81	1.1
1680	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	1.06	0.77	0.7	0.92	NA	NA	NA	0.74	1.19	1.02
1681	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA	1.44	0.79	1.3	1.13	NA	NA	NA	NA	1.28	1.17
1682	NA	NA	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	NA	0.93	0.63	1.18	1.22	NA	NA	NA	NA	1.3	0.92
