# Cahuana - Madre de Dios - HUCR - ITRDB PER006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/40548
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-40548.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/per006-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/per006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/per006.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2025-01-14
#--------------------
# Title
#   Study_Name: Cahuana - Madre de Dios - HUCR - ITRDB PER006
#--------------------
# Investigators
#   Investigators: Cahuana, Leif Armando Portal; Tomazello-Filho, Mario
#--------------------
# Description_Notes_and_Keywords
#   Description: Tropical Tree Ring Network SiteID = HUCRE_PER_01
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Pieter A. ZUIDEMA, Peter GROENENDIJK, Mizanur RAHMAN, Valerie TROUET,, Abrham ABIYU, Rodolfo ACUÑA-SOTO,, Eduardo ADENESKY-FILHO, Raquel ALFARO-SÁNCHEZ,, Claudio Roberto ANHOLETTO JUNIOR, José Roberto Vieira ARAGÃO, Gabriel ASSIS-PEREIRA,, Claudia C. ASTUDILLO-SÁNCHEZ, Ana Carolina BARBOSA, Giovanna BATTIPAGLIA, Hans BEECKMAN, Paulo Cesar BOTOSSO, Nils BOURLAND, Achim BRÄUNING, Roel BRIENEN, Matthew BROOKHOUSE, Supaporn BUAJAN, Brendan M. BUCKLEY, J. Julio CAMARERO, Artemio CARRILLO-PARRA, Gregório CECCANTINI, Librado R. CENTENO-ERGUERA, Julián CERANO-PAREDES, Wirong CHANTHORN, Ya-Jun CHEN, Bruno Barçante Ladvocat CINTRA,, Eladio Heriberto CORNEJO-OVIEDO, Otoniel CORTÉS-CORTÉS, Clayane Matos COSTA, Camille COURALET, Doris Bianca CRISPÍN-DE-LA-CRUZ,, Rosanne D'ARRIGO, Diego A. DAVID, Maaike DE RIDDER, Jorge Ignacio DEL VALLE, Mário DOBNER JR, Jean-Louis DOUCET, Oliver DÜNISCH, Brian J. ENQUIST,, Karin ESEMANN-QUADROS,, Gerardo ESQUIVEL-ARRIAGA, Ze-Xin FAN, Adeline FAYOLLE,, Tatiele Anete Bergamo FENILLI, M. Eugenia FERRERO,, Esther FICHTLER, Patrick M. FINNEGAN, Claudia FONTANA, Kainana S. FRANCISCO, Pei-Li FU, Franklin GALVÃO, Aster GEBREKIRSTOS, Jorge A. GIRALDO, Emanuel GLOOR, Milena GODOY-VEIGA, Daniela GRANATO-SOUZA, Anthony GUERRA, Kristof HANECA, Grant Logan HARLEY, Ingo HEINRICH,, Gerhard HELLE, Bruna HORNINK,, Wannes HUBAU, Janet G. INGA, Mahmuda ISLAM,, Yu-mei JIANG, Mark KAIB, Zakia Hassan KHAMISI, Marcin KOPROWSKI,, Eva LAYME, A. Joshua LEFFLER, Gauthier LIGOT, Claudio Sergio LISI, Neil J. LOADER, Francisco de Almeida LOBO, Giuliano Maselli LOCOSSELLI,, Tomaz LONGHI-SANTOS, Lidio LOPEZ, María I. LÓPEZ-HERNÁNDEZ, José Luís Penetra Cerveira LOUSADA, Rubén D. MANZANEDO,, Amanda K. MARCON, Justin T. MAXWELL, Omar N. MENDOZA-VILLA, Ítallo Romany Nunes MENEZES,, Mulugeta MOKRIA,, Valdinez Ribeiro MONTÓIA, Eddy MOORS,, Miyer MORENO, Miguel Angel MUÑIZ-CASTRO, Cristina NABAIS, Anuttara NATHALANG, Justine NGOMA, Francisco de Carvalho NOGUEIRA JR., Juliano Morales OLIVEIRA,, Gabriela Morais OLMEDO, Daigard Ricardo ORTEGA-RODRIGUEZ, Carmen Eugenia Rodríguez ORTÍZ, Mariana Alves PAGOTTO, Shankar PANTHI, Kathelyn PAREDES-VILLANUEVA,, Gonzalo PÉREZ-DE-LIS, Laura Patricia PONCE CALDERÓN, Leif Armando PORTAL-CAHUANA,, Darwin Alexander PUCHA-COFREP, Nathsuda PUMIJUMNONG, Paulo QUADRI, Jorge Andrés RAMÍREZ, Edilson Jimmy REQUENA-ROJAS, Judith REYES-FLORES, Adauto de Souza RIBEIRO, Iain ROBERTSON, Fidel Alejandro ROIG,, José Guilherme ROQUETTE, Ernesto Alonso RUBIO-CAMACHO, Raúl SÁNCHEZ-SALGUERO, Ute SASS-KLAASSEN,, Jochen SCHÖNGART, Marcelo Callegari SCIPIONI, Paul R. SHEPPARD, Lucas C.R. SILVA, Franziska SLOTTA, Leroy SORIA-DÍAZ, Luciana K.V.S. SOUSA, James H. SPEER, Matthew D. THERRELL, Ginette TICSE-OTAROLA,, Mario TOMAZELLO-FILHO, Max C.A. TORBENSON, Pantana TOR-NGERN,, Ramzi TOUCHAN, Jan VAN DEN BULCKE, Lorenzo VÁZQUEZ-SELEM, Adín H. VELÁZQUEZ-PÉREZ, Alejandro VENEGAS-GONZÁLEZ, Ricardo VILLALBA, Jose VILLANUEVA-DIAZ, Mart VLAM, George VOURLITIS, Christian WEHENKEL, Tommy WILS,, Erika S. ZAVALETA, Eshetu Asfaw ZEWDU, Yong-Jiang ZHANG, Zhe-Kun ZHOU, Flurin BABST. Pantropical tree rings show small effects of drought on growth. Science, in revision.
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Madre de Dios
#   Location: Peru
#   Northernmost_Latitude: -11.320128
#   Southernmost_Latitude: -11.320128
#   Easternmost_Longitude: -69.755792
#   Westernmost_Longitude: -69.755792
#   Elevation_m: 337.0
#--------------------
# Data_Collection
#   Collection_Name: PER006
#   First_Year: 1744
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Hura crepitans L.
#   Common_Name: Hura crepitans
#   Tree_Species_Code: HUCR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HC01R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC01R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC01R3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC01R3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC02R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC02R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC02R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC02R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC02R3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC02R3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC02R4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC02R4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC03R4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC03R4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC04R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC04R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC04R3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC04R3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC05R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC05R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC05R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC05R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC05R3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC05R3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC05R4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC05R4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC06R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC06R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC06R3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC06R3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC06R4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC06R4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC07R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC07R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC08R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC08R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC08R3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC08R3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC09R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC09R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC09R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC09R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC09R3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC09R3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC09R4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC09R4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC10R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC10R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC10R3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC10R3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC11R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC11R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC11R3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC11R3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HC11R4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HC11R4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HC01R1_raw	HC01R3_raw	HC02R1_raw	HC02R2_raw	HC02R3_raw	HC02R4_raw	HC03R4_raw	HC04R1_raw	HC04R3_raw	HC05R1_raw	HC05R2_raw	HC05R3_raw	HC05R4_raw	HC06R2_raw	HC06R3_raw	HC06R4_raw	HC07R1_raw	HC08R1_raw	HC08R3_raw	HC09R1_raw	HC09R2_raw	HC09R3_raw	HC09R4_raw	HC10R2_raw	HC10R3_raw	HC11R2_raw	HC11R3_raw	HC11R4_raw
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	5.04	NA	NA	NA	NA	2.27	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	0.96	NA	NA	NA	NA	1.4	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6	1.18	NA	NA	NA	NA	1.31	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29	0.66	NA	NA	NA	NA	1.43	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	0.72	NA	NA	NA	NA	0.82	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	1.39	NA	NA	NA	NA	0.44	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	3.46	NA	NA	NA	NA	0.68	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56	4.71	NA	NA	NA	NA	0.83	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	2.85	NA	NA	NA	NA	0.92	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	2.31	4.12	NA	NA	NA	1.47	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	1.16	1.89	NA	NA	NA	0.74	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	0.93	5.58	NA	NA	NA	0.57	NA	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	1.05	7.27	NA	NA	NA	0.52	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	2.8	8.49	NA	1.61	NA	0.61	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.6	3.16	NA	1.42	NA	0.71	NA	NA	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	1.33	3.17	NA	1.55	NA	0.46	NA	NA	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.9	2.68	NA	3.7	NA	1	NA	NA	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24	0.51	2.7	NA	1.74	NA	1.45	NA	NA	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.76	2.1	4.38	NA	1.83	NA	1.68	NA	NA	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	0.85	1.35	NA	1.06	NA	0.72	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	2.03	1.41	NA	1.02	NA	0.52	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	3.33	2.08	NA	2.73	NA	2.57	NA	NA	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.55	1.76	NA	1.22	NA	0.98	NA	NA	NA	NA
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.3	1.4	2.81	2.83	NA	2.67	NA	1.02	NA	NA	NA	NA
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.22	2.04	0.85	2.27	NA	5.56	NA	1.19	NA	NA	NA	NA
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	2.43	0.94	1.38	NA	4.72	NA	0.82	NA	NA	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.16	5.14	0.98	1.76	NA	3.19	NA	2.39	NA	NA	NA	NA
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	0.83	1.11	0.92	NA	0.62	NA	0.9	NA	NA	NA	NA
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	1.27	1.71	1.73	NA	1	NA	0.6	NA	NA	NA	NA
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.88	1.59	1.77	1.39	NA	3.14	NA	2.32	NA	NA	NA	NA
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.14	1.81	2.7	2.26	NA	3.68	NA	1.85	NA	NA	NA	NA
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59	1	0.64	1.69	NA	2.54	NA	0.83	NA	NA	NA	NA
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.81	0.87	2.23	1.92	NA	3.07	NA	1.1	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19	1.36	1.13	2.81	NA	3.09	NA	1.75	NA	NA	NA	NA
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.23	1.53	1.7	4.74	NA	2.52	NA	3.73	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07	0.87	0.91	0.66	NA	1.1	NA	1.17	NA	NA	NA	NA
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.66	1.1	1.26	0.64	NA	1.52	NA	1.02	NA	NA	NA	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67	0.87	1.37	0.9	NA	1.99	NA	0.54	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	0.87	1.38	1.3	NA	1.93	NA	0.63	NA	NA	NA	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	0.64	1.81	2.37	0.87	1.55	NA	2.5	NA	NA	NA	NA
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	0.59	2.19	3.48	1.59	1.06	NA	0.66	NA	NA	NA	NA
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.83	1.88	1.76	4.3	6.37	1.48	NA	3.04	NA	NA	NA	NA
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.03	1.21	1.92	3.02	5.54	1.38	NA	3.58	NA	NA	NA	NA
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.88	0.66	1.55	1.87	1.74	0.36	NA	0.71	NA	NA	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.7	0.49	1.92	0.49	2.37	0.4	NA	0.34	NA	NA	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.65	0.47	0.68	0.96	1.91	0.47	NA	0.43	NA	NA	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.56	1.16	1.28	1.23	2.01	0.87	NA	0.86	NA	NA	NA	NA
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.28	1.57	1.7	2.27	1.82	0.77	NA	1.01	NA	NA	NA	NA
1865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	0.49	0.52	2.44	3.12	0.61	NA	0.62	NA	NA	NA	NA
1866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	0.38	1.38	0.59	3.79	0.47	NA	0.72	NA	NA	NA	NA
1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	0.66	2.66	3.09	3.88	0.42	NA	1.16	NA	NA	NA	NA
1868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	1.06	1.72	2.35	1.7	0.42	NA	0.81	NA	NA	NA	NA
1869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.04	2.69	1.7	3.71	4.03	0.72	NA	4.23	NA	NA	NA	NA
1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.36	1.61	0.96	4.13	2.35	0.49	2.51	0.68	NA	NA	NA	NA
1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81	2.2	2.23	2.51	5.68	1.65	2.62	4.65	NA	NA	NA	NA
1872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.69	1	0.77	0.88	1.89	0.53	2.17	0.57	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	1.44	0.72	1.79	2.06	0.57	3.96	0.63	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	1.14	0.87	1.51	1.42	1.1	0.66	1	NA	NA	NA	NA
1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.62	0.89	0.82	0.78	4.09	0.53	1.31	2.27	NA	NA	NA	NA
1876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.25	2.42	1.2	1.72	7.12	1.08	2.23	1.56	NA	NA	NA	NA
1877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76	1.12	1.01	1.34	3.11	0.53	1.73	0.96	NA	NA	NA	NA
1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	1.63	1.05	2.82	3.01	0.68	0.59	1.34	NA	NA	NA	NA
1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	2.11	2.97	0.96	2.49	2.02	0.7	1.61	1.24	NA	NA	NA	NA
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	1.51	1.75	0.44	3.18	1.18	0.72	2.22	0.45	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.23	1.45	0.74	1.25	1.3	0.97	0.59	0.7	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67	2.44	2.04	0.62	2.95	2.77	0.61	2.68	0.46	NA	NA	NA	NA
1883	NA	NA	7.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.99	1.25	0.68	1.16	0.69	0.57	1.95	0.51	NA	NA	NA	NA
1884	NA	NA	11.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.15	4.77	1.7	0.83	2.7	2.14	0.61	2.73	2.1	NA	NA	NA	NA
1885	NA	NA	4.6	NA	NA	NA	NA	NA	NA	NA	3.48	NA	NA	NA	NA	3.37	1.49	1.38	0.91	1.91	1.43	0.53	2.31	0.74	NA	NA	NA	NA
1886	NA	NA	4.27	NA	NA	NA	NA	NA	NA	NA	8.5	NA	NA	NA	NA	9.96	1.94	2.65	1.18	2.57	3.82	2.06	3.83	1.47	NA	NA	NA	NA
1887	NA	NA	1.72	NA	NA	NA	NA	NA	NA	NA	2.84	NA	NA	NA	NA	9.29	1.58	1.46	0.95	1.6	2.31	0.64	0.66	0.44	NA	NA	NA	NA
1888	NA	NA	2.54	NA	NA	NA	NA	NA	NA	NA	2.48	NA	NA	NA	NA	10.43	1.87	2.5	1.29	6.1	1.88	0.89	0.93	1.04	NA	NA	NA	NA
1889	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	2.63	NA	NA	NA	NA	4	0.89	2.2	0.98	4.74	1.64	0.49	0.51	1.03	NA	3.42	NA	NA
1890	NA	NA	2.46	NA	NA	NA	NA	NA	NA	NA	2.97	NA	NA	NA	NA	1.76	3.25	1.46	0.93	2.38	1.56	0.47	0.57	0.72	NA	4.6	NA	NA
1891	NA	NA	2.22	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	1.22	0.6	1.14	1.76	2.08	2.33	0.66	0.95	0.56	NA	2.78	NA	NA
1892	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	2.63	NA	NA	NA	NA	3.58	0.96	1.02	1	2	1.96	1.02	1.23	0.64	NA	3.37	NA	NA
1893	NA	NA	3.8	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	9.76	NA	3.86	1.68	1.4	2.25	1.72	3.22	1.06	1.21	1.8	NA	1.68	NA	NA
1894	NA	NA	5.08	NA	NA	NA	NA	NA	NA	NA	2.35	NA	NA	9.94	NA	3.12	3.31	1.4	6.41	4.64	4.17	1.63	1.9	2.37	NA	3.27	NA	3.37
1895	NA	NA	4.28	NA	NA	NA	NA	NA	NA	NA	2.77	NA	NA	9.24	NA	3.16	3.76	1.53	5.14	4.97	4.08	1.12	1.36	1.26	NA	2.84	NA	5.04
