# Longhi-Santos - Floodplain - UHE Mauá, Telemaco Borba - PR - ASPO - ITRDB BRA045
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/40475
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-40475.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra045-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra045.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bra045.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2025-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2025-01-14
#--------------------
# Title
#   Study_Name: Longhi-Santos - Floodplain - UHE Mauá, Telemaco Borba - PR - ASPO - ITRDB BRA045
#--------------------
# Investigators
#   Investigators: Longhi-Santos, Tomaz; Galvão, Franklin; Botosso, Paulo Cesar;  Roig, Fidel Alejandro
#--------------------
# Description_Notes_and_Keywords
#   Description: Tropical Tree Ring Network SiteID = ASPOL_BRA_02
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Longhi-Santos, Tomaz. 2017. Dendroecologia de Aspidosperma polyneuron Müll. Arg. em duas condições geomorfológicas no sul do Brasil. https://acervodigital.ufpr.br/handle/1884/53996
#   Abstract:
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Pieter A. ZUIDEMA, Peter GROENENDIJK, Mizanur RAHMAN, Valerie TROUET,, Abrham ABIYU, Rodolfo ACUÑA-SOTO,, Eduardo ADENESKY-FILHO, Raquel ALFARO-SÁNCHEZ,, Claudio Roberto ANHOLETTO JUNIOR, José Roberto Vieira ARAGÃO, Gabriel ASSIS-PEREIRA,, Claudia C. ASTUDILLO-SÁNCHEZ, Ana Carolina BARBOSA, Giovanna BATTIPAGLIA, Hans BEECKMAN, Paulo Cesar BOTOSSO, Nils BOURLAND, Achim BRÄUNING, Roel BRIENEN, Matthew BROOKHOUSE, Supaporn BUAJAN, Brendan M. BUCKLEY, J. Julio CAMARERO, Artemio CARRILLO-PARRA, Gregório CECCANTINI, Librado R. CENTENO-ERGUERA, Julián CERANO-PAREDES, Wirong CHANTHORN, Ya-Jun CHEN, Bruno Barçante Ladvocat CINTRA,, Eladio Heriberto CORNEJO-OVIEDO, Otoniel CORTÉS-CORTÉS, Clayane Matos COSTA, Camille COURALET, Doris Bianca CRISPÍN-DE-LA-CRUZ,, Rosanne D'ARRIGO, Diego A. DAVID, Maaike DE RIDDER, Jorge Ignacio DEL VALLE, Mário DOBNER JR, Jean-Louis DOUCET, Oliver DÜNISCH, Brian J. ENQUIST,, Karin ESEMANN-QUADROS,, Gerardo ESQUIVEL-ARRIAGA, Ze-Xin FAN, Adeline FAYOLLE,, Tatiele Anete Bergamo FENILLI, M. Eugenia FERRERO,, Esther FICHTLER, Patrick M. FINNEGAN, Claudia FONTANA, Kainana S. FRANCISCO, Pei-Li FU, Franklin GALVÃO, Aster GEBREKIRSTOS, Jorge A. GIRALDO, Emanuel GLOOR, Milena GODOY-VEIGA, Daniela GRANATO-SOUZA, Anthony GUERRA, Kristof HANECA, Grant Logan HARLEY, Ingo HEINRICH,, Gerhard HELLE, Bruna HORNINK,, Wannes HUBAU, Janet G. INGA, Mahmuda ISLAM,, Yu-mei JIANG, Mark KAIB, Zakia Hassan KHAMISI, Marcin KOPROWSKI,, Eva LAYME, A. Joshua LEFFLER, Gauthier LIGOT, Claudio Sergio LISI, Neil J. LOADER, Francisco de Almeida LOBO, Giuliano Maselli LOCOSSELLI,, Tomaz LONGHI-SANTOS, Lidio LOPEZ, María I. LÓPEZ-HERNÁNDEZ, José Luís Penetra Cerveira LOUSADA, Rubén D. MANZANEDO,, Amanda K. MARCON, Justin T. MAXWELL, Omar N. MENDOZA-VILLA, Ítallo Romany Nunes MENEZES,, Mulugeta MOKRIA,, Valdinez Ribeiro MONTÓIA, Eddy MOORS,, Miyer MORENO, Miguel Angel MUÑIZ-CASTRO, Cristina NABAIS, Anuttara NATHALANG, Justine NGOMA, Francisco de Carvalho NOGUEIRA JR., Juliano Morales OLIVEIRA,, Gabriela Morais OLMEDO, Daigard Ricardo ORTEGA-RODRIGUEZ, Carmen Eugenia Rodríguez ORTÍZ, Mariana Alves PAGOTTO, Shankar PANTHI, Kathelyn PAREDES-VILLANUEVA,, Gonzalo PÉREZ-DE-LIS, Laura Patricia PONCE CALDERÓN, Leif Armando PORTAL-CAHUANA,, Darwin Alexander PUCHA-COFREP, Nathsuda PUMIJUMNONG, Paulo QUADRI, Jorge Andrés RAMÍREZ, Edilson Jimmy REQUENA-ROJAS, Judith REYES-FLORES, Adauto de Souza RIBEIRO, Iain ROBERTSON, Fidel Alejandro ROIG,, José Guilherme ROQUETTE, Ernesto Alonso RUBIO-CAMACHO, Raúl SÁNCHEZ-SALGUERO, Ute SASS-KLAASSEN,, Jochen SCHÖNGART, Marcelo Callegari SCIPIONI, Paul R. SHEPPARD, Lucas C.R. SILVA, Franziska SLOTTA, Leroy SORIA-DÍAZ, Luciana K.V.S. SOUSA, James H. SPEER, Matthew D. THERRELL, Ginette TICSE-OTAROLA,, Mario TOMAZELLO-FILHO, Max C.A. TORBENSON, Pantana TOR-NGERN,, Ramzi TOUCHAN, Jan VAN DEN BULCKE, Lorenzo VÁZQUEZ-SELEM, Adín H. VELÁZQUEZ-PÉREZ, Alejandro VENEGAS-GONZÁLEZ, Ricardo VILLALBA, Jose VILLANUEVA-DIAZ, Mart VLAM, George VOURLITIS, Christian WEHENKEL, Tommy WILS,, Erika S. ZAVALETA, Eshetu Asfaw ZEWDU, Yong-Jiang ZHANG, Zhe-Kun ZHOU, Flurin BABST. Pantropical tree rings show small effects of drought on growth. Science, in revision.
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Floodplain - UHE Mauá, Telemaco Borba - PR
#   Location: Brazil
#   Northernmost_Latitude: -24.1025
#   Southernmost_Latitude: -24.1025
#   Easternmost_Longitude: -50.70333333
#   Westernmost_Longitude: -50.70333333
#   Elevation_m: 595.0
#--------------------
# Data_Collection
#   Collection_Name: BRA045
#   First_Year: 1686
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Aspidosperma polyneuron Müll.Arg.
#   Common_Name: Aspidosperma polyneuron
#   Tree_Species_Code: ASPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 20pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 20pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 20pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 20pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 46pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 46pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 46pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 46pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 7pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 7pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 7pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 7pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 7pr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 7pr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 43pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 43pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 43pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 43pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 43pr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 43pr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 22pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 22pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 5pr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 5pr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 45pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 45pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 45pr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 45pr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 42pr2a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 42pr2a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 42pr3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 42pr3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 44pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 44pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 40pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 40pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 40pr4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 40pr4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 47pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 47pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 47pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 47pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 21pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 21pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23pr1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23pr1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 23pr2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 23pr2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	20pr1_raw	20pr2_raw	46pr1_raw	46pr2_raw	7pr1_raw	7pr2_raw	7pr3_raw	43pr1_raw	43pr2_raw	43pr3_raw	22pr1_raw	22pr2_raw	5pr1_raw	5pr3_raw	45pr1_raw	45pr3_raw	42pr2a_raw	42pr3_raw	2pr1_raw	44pr1_raw	40pr1_raw	40pr4_raw	47pr1_raw	47pr2_raw	21pr2_raw	23pr1_raw	23pr2_raw
1840	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	1.01	3.86	0.71	NA	NA	NA	NA	1.7	2.34	0.9	0.45	0.88	1.21	0.94	2.99	1.36	0.85
1841	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	1.66	1.68	0.53	NA	NA	NA	NA	1.8	2.84	0.66	0.63	0.96	2.05	0.73	3.15	1.25	1.03
1842	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	1.25	2.42	0.7	NA	NA	NA	NA	2.36	2.43	0.61	0.74	0.69	2.01	0.58	2.34	2.53	1.92
1843	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	1.38	2.15	1.1	NA	NA	NA	NA	1.17	1.88	1.25	0.63	0.97	1.46	0.31	1.92	2.17	1.73
1844	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	2.18	2.38	0.79	NA	NA	NA	NA	0.81	1.11	0.61	0.81	0.72	0.55	0.31	1.59	1.32	0.89
1845	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	1.38	2.26	1.09	NA	NA	NA	NA	1.83	1.24	2.26	0.59	0.93	1.83	0.81	2.28	3.08	1.83
1846	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	1.62	2.14	1.01	NA	NA	NA	NA	2.13	1.17	0.81	0.63	0.83	1.13	0.89	3.13	2.13	1.83
1847	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	2.14	2.69	1.05	NA	NA	NA	NA	1.16	2.1	0.49	0.85	1.44	0.77	1.02	2.76	1.91	1.41
1848	NA	NA	NA	NA	NA	NA	NA	2.37	NA	NA	3.1	2.85	0.96	NA	NA	NA	NA	0.73	2.29	1.04	0.59	1.09	0.91	2.05	3.12	1.27	1.5
1849	NA	NA	NA	NA	NA	NA	NA	1.48	NA	0.77	1.27	1.34	1.27	NA	NA	NA	0.7	0.73	1.6	0.66	0.67	0.94	1.57	0.57	3.5	0.74	1.08
1850	NA	NA	NA	NA	NA	NA	NA	1.3	NA	0.57	2.96	2.16	1.32	NA	NA	NA	0.44	1.54	1.64	0.64	0.48	0.93	2.35	1.74	3.99	NA	2.06
1851	NA	NA	NA	NA	NA	NA	NA	1.09	NA	0.56	1.94	2.46	1.23	NA	NA	NA	0.48	1.76	2.22	0.72	0.96	1.19	1.39	0.77	2.77	NA	3
1852	NA	NA	NA	NA	NA	NA	NA	1.39	NA	0.66	1.14	1.33	1.28	NA	NA	NA	0.83	1.96	2.81	1.25	1.26	1.28	2.34	1.01	2.56	NA	1.55
1853	NA	NA	NA	NA	NA	NA	NA	1.84	NA	0.53	1.52	1.91	1.36	NA	NA	NA	0.96	0.93	2.05	0.84	2.08	0.75	0.88	1.49	2.74	NA	0.99
1854	NA	NA	NA	NA	NA	NA	NA	1.67	NA	0.43	1.83	2.07	0.62	NA	NA	NA	0.83	1.21	2.05	1.28	1.3	0.62	0.96	0.69	1.91	NA	0.98
1855	NA	NA	NA	NA	NA	NA	NA	1.21	NA	0.59	2.5	3.2	0.8	NA	NA	NA	0.66	1.92	1.79	0.93	1.34	0.57	1.39	1.15	2.24	NA	1.08
1856	NA	NA	NA	NA	NA	NA	NA	1.21	NA	0.68	0.9	1.33	0.76	NA	NA	NA	1.27	2.07	1.98	0.87	1.71	1.23	0.7	1.73	2.38	NA	1.87
1857	NA	NA	NA	NA	NA	NA	NA	2.49	NA	0.6	1.49	2.15	0.93	NA	NA	NA	1.58	2.07	1.98	0.87	3.58	1.23	0.77	2.2	2.33	NA	0.84
1858	NA	NA	NA	NA	NA	NA	NA	2.07	NA	1	1.21	1.76	0.84	NA	NA	NA	1.71	1.93	2.43	0.78	2.89	1.66	0.55	1.3	2.11	NA	NA
1859	NA	NA	NA	NA	NA	NA	NA	1.83	NA	0.58	1.11	1.33	1.16	1.29	NA	NA	1.01	1.63	1.13	0.89	1.02	1.45	0.55	1.12	2.28	NA	NA
1860	NA	NA	NA	NA	NA	NA	NA	2.91	NA	0.58	0.94	2.07	1.37	0.72	NA	NA	1.01	1.15	1.84	0.52	1.24	2.62	0.99	1.17	2.26	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	2.96	NA	0.95	1	1.01	1.43	1.51	NA	NA	1.28	1.15	1.71	0.72	1.43	2.93	1.13	2.45	1.36	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	2.13	NA	0.99	1.52	2.11	0.85	0.9	NA	NA	1.28	2.01	1.55	0.75	1.55	3.13	1.1	1.21	1.18	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	2.05	NA	0.75	1.15	1.37	1.67	1.21	NA	NA	1.9	1.37	2.29	0.87	1.78	2.58	1.9	2.02	2.4	NA	NA
1864	NA	NA	NA	NA	NA	NA	NA	2.25	NA	0.6	1.01	1.33	1.72	0.87	NA	NA	1.5	1.22	0.84	0.58	1.58	0.89	0.63	1.29	1.5	NA	NA
1865	NA	NA	NA	NA	NA	NA	NA	1.25	NA	0.6	1.91	2.96	2.22	1.25	NA	NA	1.32	1.26	1.69	0.81	1.79	2.42	0.67	1.37	1.15	NA	NA
1866	NA	NA	NA	NA	NA	NA	NA	0.94	NA	0.41	1.11	1.48	1.52	1.09	NA	NA	1.58	1.26	1.81	0.64	2.02	1.33	0.77	1.12	1.26	NA	NA
1867	NA	NA	NA	NA	NA	NA	NA	1.54	NA	0.41	1.91	1.83	1.58	0.9	NA	NA	1.05	1.81	1.59	1.1	2.18	1.44	0.91	2.2	1.8	NA	NA
1868	NA	NA	NA	NA	NA	NA	NA	2.43	NA	0.67	2.11	2.34	3.7	1.99	NA	NA	0.92	2.59	2.26	1.96	1.45	1.23	1.47	2.33	1.68	NA	NA
1869	NA	NA	NA	NA	NA	NA	0.47	1.04	NA	0.67	0.9	1.75	1.59	1.17	NA	1.13	0.79	1.53	2.53	0.93	0.42	1.39	0.59	1.56	1.63	NA	NA
1870	NA	NA	NA	NA	NA	NA	0.64	2.72	NA	0.63	1.1	1.68	1.76	1.28	NA	0.55	0.97	1.06	1.2	0.58	0.49	1.55	0.52	0.96	0.88	NA	NA
1871	NA	NA	NA	NA	NA	NA	0.84	2.21	NA	1.18	1.73	1.92	1.55	1.61	NA	1	1.14	1.03	1.39	0.81	0.49	1.13	0.81	1.68	0.71	NA	NA
1872	NA	NA	NA	NA	NA	NA	1.3	0.94	NA	0.92	1.8	1.52	2.19	0.64	NA	0.5	0.61	0.71	2.14	0.69	0.73	1.12	1.07	1.41	0.77	NA	NA
1873	NA	NA	NA	NA	NA	NA	1.8	2.03	NA	0.92	3.04	1.52	1.56	0.64	NA	0.68	0.79	0.75	1.71	0.75	0.67	0.72	1.89	0.92	1.34	NA	NA
1874	NA	NA	NA	NA	NA	NA	1.09	2.13	NA	1.41	1.66	1.52	1.2	0.68	NA	0.86	1.32	0.95	2.46	1.13	0.83	1.22	1.92	0.92	0.95	NA	NA
1875	NA	NA	NA	NA	NA	NA	1.08	1.42	NA	1.86	2.15	2.66	2.29	0.64	NA	0.63	1.18	1.27	1.66	0.78	0.8	2.75	0.93	1.45	0.86	NA	NA
1876	NA	NA	NA	NA	NA	NA	0.88	2.1	NA	1.56	1.66	1.72	1.72	0.75	NA	0.6	1.68	1.74	2.45	1.18	0.65	3.43	1.07	1.94	1.33	NA	NA
1877	NA	NA	NA	NA	NA	NA	1.29	1.9	NA	1.44	1.32	2.11	0.84	0.71	NA	0.81	1.23	2.09	2.02	1.65	0.6	2.1	1.67	1.3	2.63	NA	NA
1878	NA	NA	NA	NA	NA	NA	1.39	2.57	NA	1.27	2.04	1.25	1.76	1.01	NA	0.68	1.62	0.91	1.99	1.19	0.61	1.16	2.9	1.56	1.31	NA	NA
1879	NA	NA	NA	NA	NA	NA	0.93	5.07	2.4	2.21	1.87	1.56	1.5	0.64	NA	0.63	0.66	1.17	2.06	0.98	1.23	0.64	1.63	1.94	1.72	NA	NA
1880	NA	NA	NA	NA	NA	NA	1.19	3.79	4.3	3.52	1.72	3.79	1.6	0.98	NA	0.47	0.96	1.17	1.41	1.15	1.01	0.57	2.86	1.18	0.92	NA	NA
1881	NA	NA	NA	NA	NA	NA	1.45	1.92	4.78	2.99	1.31	2.86	1.01	1.13	NA	0.71	0.84	1.87	1.55	1.16	0.71	0.91	2.65	1.3	1.38	NA	NA
1882	NA	NA	NA	NA	NA	NA	1.03	2.62	2	0.78	1	1.41	0.97	0.83	NA	0.37	0.79	1.86	1.3	0.98	1.12	1.1	1.52	2.81	1.3	NA	NA
1883	NA	NA	NA	NA	NA	NA	1.34	3.67	2.39	1.54	1.17	2.5	0.92	0.79	NA	0.42	0.8	1.28	1.77	1.36	1.12	1.48	1.44	1.29	1.35	NA	NA
1884	NA	NA	NA	NA	NA	NA	1.65	2.72	4.36	2.24	1.62	1.33	1.14	0.86	NA	0.68	0.66	1.94	1.62	1.5	1.69	1.98	2.89	2.83	1.09	NA	NA
1885	NA	NA	NA	NA	NA	NA	1.29	3.35	3.03	1.76	1.17	1.68	1.1	0.94	NA	0.73	0.84	2.04	2.19	1.27	0.71	1.97	3.16	4.13	1.67	NA	NA
1886	NA	NA	NA	NA	NA	NA	0.83	2.74	3.95	3.27	1.73	1.83	2.19	1.24	NA	1.08	1.59	2.48	1.85	1.57	1.53	1.69	3.44	3.26	1.82	NA	NA
1887	NA	NA	NA	NA	NA	NA	1.34	3.27	1.95	2.28	2	1.64	1.15	2.67	NA	0.71	1.59	2.03	1.67	2.03	1.9	2.91	3.13	2.83	2.24	NA	NA
1888	NA	NA	NA	NA	NA	NA	0.93	1.72	2.99	2.08	1	1.14	1.32	2.25	NA	0.57	1.51	1.8	2.28	1.08	1.42	NA	2.1	3.32	2.1	NA	NA
1889	NA	NA	NA	NA	NA	NA	1.09	2.14	2.26	1.72	1.35	1.72	1.46	1.1	NA	0.84	0.89	1.44	1.68	2.15	1.82	NA	1.74	3.4	1.91	NA	NA
1890	NA	NA	NA	NA	NA	NA	1.76	1.88	1.76	1.76	1.24	3.36	1.68	1.84	NA	0.44	1.06	0.96	3.28	1.4	1.41	NA	1.74	3.52	1.94	NA	NA
1891	NA	NA	NA	NA	NA	NA	1.3	2.83	2.13	1.44	0.76	1.79	1.51	1.01	NA	0.91	1.1	0.96	1.91	1.2	2.27	NA	2.39	1.85	2.13	NA	NA
1892	NA	NA	NA	NA	NA	1.46	1.35	1.44	2.55	1.77	1.45	3.83	1.11	1.05	NA	0.99	0.92	1.4	3.4	0.92	1.64	NA	1.97	1.54	1.85	NA	NA
1893	NA	NA	NA	NA	NA	1.18	0.73	1.06	1.59	0.99	1.32	1.52	1.51	1.05	NA	1.02	0.66	1.4	1.71	0.9	1.71	NA	2.61	1.36	1.36	NA	NA
1894	NA	NA	NA	NA	NA	1.55	1.2	2.24	1.37	1.27	1.32	1.52	0.49	0.75	NA	0.5	0.84	0.94	1.96	1.27	1.3	NA	1.81	2.04	2.77	NA	NA
1895	NA	NA	NA	NA	NA	1.19	0.99	2.14	2.32	1.17	1.67	2.14	0.53	0.71	NA	0.63	0.66	0.75	1.9	1.05	1.19	NA	2.04	1.85	2.58	NA	NA
1896	NA	NA	NA	NA	NA	1.24	0.98	1.25	1.82	1.04	0.97	2.61	0.63	0.64	NA	0.83	0.49	0.63	2.96	0.78	1.08	NA	2.23	1.85	2.8	NA	NA
1897	NA	NA	NA	NA	NA	0.98	1.29	4.37	1.3	1.15	1.35	2.81	1.34	0.75	NA	1.07	0.84	0.96	2.38	1.33	1.59	NA	2.48	2.02	3.52	NA	NA
1898	NA	NA	NA	NA	NA	1.34	1.29	2.8	3.24	2.72	2.08	1.79	1.12	0.79	NA	1.46	1.76	1.33	3.37	1.3	1.59	NA	3.68	2.02	2.82	NA	NA
1899	NA	NA	2.42	NA	NA	1.96	2.11	3.68	1.75	1.18	1.11	1.79	1.56	1.54	NA	0.53	1.16	1.26	2.32	1.02	1.07	NA	1.74	1.39	2.85	NA	NA
1900	NA	NA	1.54	1.51	1.99	2.12	2.52	3.2	2.72	2.06	1.32	2.89	0.66	1.2	NA	0.65	1.16	1.36	NA	1.91	1.41	NA	1.19	1.39	3.88	NA	NA
1901	NA	NA	2.7	1.57	1.82	2.12	2.83	3	2.15	1.5	0.96	2.38	0.66	2.44	NA	0.86	0.78	2.17	NA	1.54	2.51	NA	3.89	1.89	2.72	NA	NA
1902	NA	NA	4.1	1.5	1.22	1.3	1.65	0.89	3.24	2.27	0.96	2.65	1.37	0.86	NA	0.81	0.78	0.87	NA	1.16	1.52	NA	2.57	1.8	2.72	NA	NA
1903	NA	NA	4.2	1.03	1.66	1.5	1.96	2.49	2.19	1.67	1.61	2.62	1.77	1.73	NA	0.63	1.3	1.28	NA	1.84	0.85	NA	1.49	1.8	2.28	NA	NA
1904	NA	NA	3.28	1.13	0.98	1.14	1.65	3.04	3.26	3.41	2.03	1.76	0.79	1.5	NA	0.97	0.76	1.3	NA	1.08	1.37	NA	2.61	1.77	2.41	NA	NA
1905	NA	NA	2.18	1.13	1.09	1.19	1.13	4.82	4.32	2.66	1.9	2.07	0.8	1.43	NA	0.87	0.81	1.82	NA	1.19	1.6	NA	3.85	1.77	2.58	NA	NA
1906	NA	NA	3.5	3.31	1.73	1.55	2.47	3.58	3.61	3.27	2.07	1.91	1.15	1.43	NA	0.74	0.9	2.02	NA	0.99	2.32	NA	2.68	1.42	2.69	NA	NA
1907	NA	NA	2.81	4.07	1.54	1.75	1.91	1.44	1.45	1.62	1.78	2.15	0.75	1.91	NA	0.77	1.35	2.35	NA	1.25	1.89	NA	2.89	1.42	2.41	NA	NA
1908	NA	NA	3.31	2.8	1.41	1.65	1.81	1.58	1.92	1.57	1.73	1.68	1.45	2.1	NA	0.63	1.2	1.06	NA	1.07	2.97	NA	2.69	2.95	3.21	NA	NA
1909	NA	NA	2.66	1.75	2.14	2.43	2.22	1.39	2.05	2.27	1.07	1.68	1.01	1.73	NA	0.92	1.18	1.59	NA	1.98	1.99	NA	2.76	2.38	2.49	NA	NA
1910	NA	NA	3.14	2.53	1.77	2.37	3.15	3.09	4.14	3.01	2.04	1.68	0.62	2.71	NA	1.32	1.22	1.49	NA	1.84	2.6	NA	3.72	1.96	2.85	NA	NA
1911	NA	NA	1.9	1.75	0.68	0.78	0.93	2.89	3.64	3.2	1.25	1.48	0.66	0.83	NA	0.68	0.81	0.62	NA	1.74	1.26	NA	1.95	0.88	1.03	NA	NA
